,event,penalty,penalty_on,drew_by,coords,period,period_time_remaining,penalty_team,drew_by_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,penalty_on_id,drew_by_id,game_id,winning_team,date,description
206,penalty,Fighting,Luke Kunin,Matt Calvert,[82. -4.],3,12:43,MIN,COL,MIN,30,COL,21,2,3,8479316,8474685.0,2019020859,,2020-02-10,Luke Kunin Fighting against Matt Calvert
50,penalty,Roughing,Gabriel Landeskog,Dylan DeMelo,[-80.   1.],1,12:18,COL,OTT,COL,21,OTT,9,0,0,8476455,8476331.0,2019020874,,2020-02-12,Gabriel Landeskog Roughing against Dylan DeMelo
67,penalty,Hooking,Connor Brown,Tyson Jost,[-82.  -4.],1,09:11,OTT,COL,COL,21,OTT,9,0,0,8477015,8479370.0,2019020874,,2020-02-12,Connor Brown Hooking against Tyson Jost
108,penalty,Hi-sticking,Cale Makar,Connor Brown,[-68.   6.],2,19:30,COL,OTT,COL,21,OTT,9,1,0,8480069,8477015.0,2019020874,,2020-02-12,Cale Makar Hi-sticking against Connor Brown
130,penalty,Hooking,Colin White,Samuel Girard,[16.  0.],2,14:46,OTT,COL,COL,21,OTT,9,1,0,8478400,8479398.0,2019020874,,2020-02-12,Colin White Hooking against Samuel Girard
154,penalty,Too many men on the ice,Brady Tkachuk,,[-15.  42.],2,07:38,OTT,COL,COL,21,OTT,9,1,0,8480801,,2019020874,,2020-02-12,Too many men/ice served by Brady Tkachuk
175,penalty,Unsportsmanlike conduct,Nick Paul,,[-13.  42.],2,01:12,OTT,COL,COL,21,OTT,9,1,0,8477426,,2019020874,,2020-02-12,Nick Paul Unsportsmanlike conduct
214,penalty,Tripping,Cody Goloubef,Valeri Nichushkin,[-20. -20.],3,11:17,OTT,COL,COL,21,OTT,9,1,0,8474597,8477501.0,2019020874,,2020-02-12,Cody Goloubef Tripping against Valeri Nichushkin
68,penalty,Hi-sticking,T.J. Oshie,Ian Cole,[81.  3.],1,04:24,WSH,COL,COL,21,WSH,15,1,0,8471698,8474013.0,2019020888,,2020-02-14,T.J. Oshie Hi-sticking against Ian Cole
119,penalty,Slashing,Lars Eller,Andre Burakovsky,[  1. -15.],2,13:11,WSH,COL,COL,21,WSH,15,2,0,8474189,8477444.0,2019020888,,2020-02-14,Lars Eller Slashing against Andre Burakovsky
131,penalty,Hi-sticking,Tyson Jost,Nicklas Backstrom,[-60. -14.],2,09:28,COL,WSH,COL,21,WSH,15,2,0,8479370,8473563.0,2019020888,,2020-02-14,Tyson Jost Hi-sticking against Nicklas Backstrom
147,penalty,Hi-sticking,Erik Johnson,Radko Gudas,[-68.   5.],2,06:56,COL,WSH,COL,21,WSH,15,2,1,8473446,8475462.0,2019020888,,2020-02-14,Erik Johnson Hi-sticking against Radko Gudas
150,penalty,Holding,Nic Dowd,Andre Burakovsky,[-94. -11.],2,04:13,WSH,COL,COL,21,WSH,15,2,1,8475343,8477444.0,2019020888,,2020-02-14,Nic Dowd Holding against Andre Burakovsky
155,penalty,Delaying Game - Puck over glass,Lars Eller,,[ 47. -25.],2,03:13,WSH,COL,COL,21,WSH,15,2,1,8474189,,2019020888,,2020-02-14,Lars Eller Delaying Game - Puck over glass
163,penalty,Slashing,Joonas Donskoi,Tom Wilson,[-43.  -3.],2,01:03,COL,WSH,COL,21,WSH,15,2,1,8475820,8476880.0,2019020888,,2020-02-14,Joonas Donskoi Slashing against Tom Wilson
190,penalty,Hooking,Ian Cole,Tom Wilson,[83. -4.],3,15:58,COL,WSH,COL,21,WSH,15,2,1,8474013,8476880.0,2019020888,,2020-02-14,Ian Cole Hooking against Tom Wilson
217,penalty,Hi-sticking,Andre Burakovsky,T.J. Oshie,[-28.  33.],3,08:47,COL,WSH,COL,21,WSH,15,2,1,8477444,8471698.0,2019020888,,2020-02-14,Andre Burakovsky Hi-sticking against T.J. Oshie
27,penalty,Hooking,Jeff Carter,Vladislav Kamenev,[71.  4.],1,12:53,LAK,COL,COL,21,LAK,26,0,0,8470604,8477973.0,2019020902,,2020-02-16,Jeff Carter Hooking against Vladislav Kamenev
29,penalty,Tripping,Gabriel Landeskog,Anze Kopitar,[66. 24.],1,12:50,COL,LAK,COL,21,LAK,26,0,0,8476455,8471685.0,2019020902,,2020-02-16,Gabriel Landeskog Tripping against Anze Kopitar
197,penalty,Holding,Blake Lizotte,J.T. Compher,[ 83. -25.],3,10:50,LAK,COL,COL,21,LAK,26,1,1,8481481,8477456.0,2019020902,,2020-02-16,Blake Lizotte Holding against J.T. Compher
199,penalty,Interference,Andre Burakovsky,Drew Doughty,[20.  1.],3,10:33,COL,LAK,COL,21,LAK,26,1,1,8477444,8474563.0,2019020902,,2020-02-16,Andre Burakovsky Interference against Drew Doughty
17,penalty,Hooking,Yanni Gourde,J.T. Compher,[-74. -38.],1,16:32,TBL,COL,COL,21,TBL,14,0,0,8476826,8477456.0,2019020919,,2020-02-20,Yanni Gourde Hooking against J.T. Compher
89,penalty,Interference - Goalkeeper,Ryan Graves,Curtis McElhinney,[-84.   0.],1,00:59,COL,TBL,COL,21,TBL,14,1,0,8477435,8470147.0,2019020919,,2020-02-20,Ryan Graves Interference - Goalkeeper against Curtis McElhinney
121,penalty,Tripping,Erik Cernak,Mikko Rantanen,[88.  9.],2,12:42,TBL,COL,COL,21,TBL,14,1,2,8478416,8478420.0,2019020919,,2020-02-20,Erik Cernak Tripping against Mikko Rantanen
206,penalty,Interference - Goalkeeper,J.T. Compher,Curtis McElhinney,[-85.   1.],3,11:09,COL,TBL,COL,21,TBL,14,2,3,8477456,8470147.0,2019020919,,2020-02-20,J.T. Compher Interference - Goalkeeper against Curtis McElhinney
207,penalty,Roughing,Nikita Zadorov,Pat Maroon,[-85.  35.],3,11:09,COL,TBL,COL,21,TBL,14,2,3,8477507,8474034.0,2019020919,,2020-02-20,Nikita Zadorov Roughing against Pat Maroon
208,penalty,Roughing,Pat Maroon,Nikita Zadorov,[-82.  38.],3,11:09,TBL,COL,COL,21,TBL,14,2,3,8474034,8477507.0,2019020919,,2020-02-20,Pat Maroon Roughing against Nikita Zadorov
209,penalty,Roughing,Mikhail Sergachev,J.T. Compher,[-84.  35.],3,11:09,TBL,COL,COL,21,TBL,14,2,3,8479410,8477456.0,2019020919,,2020-02-20,Mikhail Sergachev Roughing against J.T. Compher
215,penalty,Holding,Cameron Gaunce,Tyson Jost,[-65.   1.],3,09:31,TBL,COL,COL,21,TBL,14,2,3,8474611,8479370.0,2019020919,,2020-02-20,Cameron Gaunce Holding against Tyson Jost
235,penalty,Cross checking,Anthony Cirelli,Nathan MacKinnon,[-25.  -1.],3,05:30,TBL,COL,COL,21,TBL,14,3,3,8478519,8477492.0,2019020919,,2020-02-20,Anthony Cirelli Cross checking against Nathan MacKinnon
54,penalty,Tripping,Mathew Barzal,Samuel Girard,[61. 22.],1,08:50,NYI,COL,COL,21,NYI,2,1,0,8478445,8479398.0,2019020930,,2020-02-20,Mathew Barzal Tripping against Samuel Girard
82,penalty,Tripping,Ian Cole,Kieffer Bellows,[93. 19.],1,02:38,COL,NYI,COL,21,NYI,2,1,0,8474013,8479356.0,2019020930,,2020-02-20,Ian Cole Tripping against Kieffer Bellows
88,penalty,Tripping,Anders Lee,Joonas Donskoi,[61. 16.],1,01:21,NYI,COL,COL,21,NYI,2,1,0,8475314,8475820.0,2019020930,,2020-02-20,Anders Lee Tripping against Joonas Donskoi
112,penalty,Slashing,Tom Kuhnhackl,Cale Makar,[75.  1.],2,16:15,NYI,COL,COL,21,NYI,2,2,0,8475832,8480069.0,2019020930,,2020-02-20,Tom Kuhnhackl Slashing against Cale Makar
156,penalty,Slashing,Kieffer Bellows,Nikita Zadorov,[97. -5.],2,03:31,NYI,COL,COL,21,NYI,2,2,0,8479356,8477507.0,2019020930,,2020-02-20,Kieffer Bellows Slashing against Nikita Zadorov
158,penalty,Hooking,Andre Burakovsky,Josh Bailey,[-73.  -2.],2,03:18,COL,NYI,COL,21,NYI,2,2,0,8477444,8474573.0,2019020930,,2020-02-20,Andre Burakovsky Hooking against Josh Bailey
167,penalty,Hooking,Nikita Zadorov,Mathew Barzal,[-93.  12.],2,01:41,COL,NYI,COL,21,NYI,2,2,0,8477507,8478445.0,2019020930,,2020-02-20,Nikita Zadorov Hooking against Mathew Barzal
54,penalty,Tripping,Ryan Graves,Troy Terry,[70. -5.],1,06:31,COL,ANA,ANA,24,COL,21,0,0,8477435,8478873.0,2019020947,,2020-02-28,Ryan Graves Tripping against Troy Terry
67,penalty,Elbowing,Nick Ritchie,Tyson Jost,[-30.  22.],1,02:37,ANA,COL,ANA,24,COL,21,0,0,8477941,8479370.0,2019020947,,2020-02-28,Nick Ritchie Elbowing against Tyson Jost
212,penalty,Missing key [PD_161],Vladislav Kamenev,,[ 8. 42.],3,11:29,COL,ANA,ANA,24,COL,21,0,1,8477973,,2019020947,,2020-02-28,Interference - Bench served by Vladislav Kamenev
20,penalty,PS - Hooking on breakaway,Nikita Zadorov,Austin Wagner,[-69.   0.],1,15:13,COL,LAK,LAK,26,COL,21,0,0,8477507,8478455.0,2019020958,,2020-02-23,Nikita Zadorov PS - Hooking on breakaway against Austin Wagner
26,penalty,Roughing,Austin Wagner,J.T. Compher,[-40.  36.],1,13:21,LAK,COL,LAK,26,COL,21,1,0,8478455,8477456.0,2019020958,,2020-02-23,Austin Wagner Roughing against J.T. Compher
78,penalty,Holding,Derek Forbort,Gabriel Landeskog,[70.  0.],1,03:13,LAK,COL,LAK,26,COL,21,1,0,8475762,8476455.0,2019020958,,2020-02-23,Derek Forbort Holding against Gabriel Landeskog
106,penalty,Holding,Ben Hutton,Tyson Jost,[-81.  -5.],2,15:38,LAK,COL,LAK,26,COL,21,1,0,8477018,8479370.0,2019020958,,2020-02-23,Ben Hutton Holding against Tyson Jost
117,penalty,Tripping,Cale Makar,Trevor Moore,[-21. -25.],2,13:44,COL,LAK,LAK,26,COL,21,1,0,8480069,8479675.0,2019020958,,2020-02-23,Cale Makar Tripping against Trevor Moore
140,penalty,Tripping,Gabriel Vilardi,Joonas Donskoi,[44. 25.],2,08:33,LAK,COL,LAK,26,COL,21,1,0,8480014,8475820.0,2019020958,,2020-02-23,Gabriel Vilardi Tripping against Joonas Donskoi
168,penalty,Slashing,Dustin Brown,Cale Makar,[ 94. -21.],2,00:27,LAK,COL,LAK,26,COL,21,1,1,8470606,8480069.0,2019020958,,2020-02-23,Dustin Brown Slashing against Cale Makar
169,penalty,Embellishment,Cale Makar,Dustin Brown,[ 93. -17.],2,00:27,COL,LAK,LAK,26,COL,21,1,1,8480069,8470606.0,2019020958,,2020-02-23,Cale Makar Embellishment against Dustin Brown
191,penalty,Abusive language,Martin Frk,,[17. 40.],3,14:46,LAK,COL,LAK,26,COL,21,1,1,8476924,,2019020958,,2020-02-23,Abusive language served by Martin Frk
246,penalty,Hooking,J.T. Compher,Adrian Kempe,[71.  0.],4,01:15,COL,LAK,LAK,26,COL,21,1,1,8477456,8477960.0,2019020958,,2020-02-23,J.T. Compher Hooking against Adrian Kempe
4,penalty,Tripping,Ryan Graves,Jack Eichel,[33. 30.],1,18:39,COL,BUF,COL,21,BUF,7,0,0,8477435,8478403.0,2019020981,,2020-02-28,Ryan Graves Tripping against Jack Eichel
61,penalty,Tripping,Henri Jokiharju,Vladislav Kamenev,[-70.   3.],1,06:30,BUF,COL,COL,21,BUF,7,0,0,8480035,8477973.0,2019020981,,2020-02-28,Henri Jokiharju Tripping against Vladislav Kamenev
112,penalty,Slashing,Rasmus Dahlin,Tyson Jost,[ 65. -19.],2,14:22,BUF,COL,COL,21,BUF,7,1,1,8480839,8479370.0,2019020981,,2020-02-28,Rasmus Dahlin Slashing against Tyson Jost
167,penalty,Holding,Pierre-Edouard Bellemare,Victor Olofsson,[-37.  35.],2,01:13,COL,BUF,COL,21,BUF,7,2,2,8477930,8478109.0,2019020981,,2020-02-28,Pierre-Edouard Bellemare Holding against Victor Olofsson
243,penalty,Hooking,Brandon Montour,Valeri Nichushkin,[-80.   2.],3,03:47,BUF,COL,COL,21,BUF,7,3,2,8477986,8477501.0,2019020981,,2020-02-28,Brandon Montour Hooking against Valeri Nichushkin
15,penalty,Hi-sticking,Jordan Martinook,Samuel Girard,[39. 40.],1,17:06,CAR,COL,CAR,12,COL,21,0,0,8476921,8479398.0,2019020996,,2020-02-29,Jordan Martinook Hi-sticking against Samuel Girard
83,penalty,Hi-sticking,Joonas Donskoi,Haydn Fleury,[ 78. -12.],1,03:14,COL,CAR,CAR,12,COL,21,0,1,8475820,8477938.0,2019020996,,2020-02-29,Joonas Donskoi Hi-sticking against Haydn Fleury
120,penalty,Cross checking,Nikita Zadorov,Sebastian Aho,[82.  0.],2,15:25,COL,CAR,CAR,12,COL,21,0,1,8477507,8478427.0,2019020996,,2020-02-29,Nikita Zadorov Cross checking against Sebastian Aho
150,penalty,Tripping,Andrei Svechnikov,Cale Makar,[-29.  26.],2,10:36,CAR,COL,CAR,12,COL,21,0,1,8480830,8480069.0,2019020996,,2020-02-29,Andrei Svechnikov Tripping against Cale Makar
174,penalty,Too many men on the ice,Justin Williams,,[-13.  28.],2,05:25,CAR,COL,CAR,12,COL,21,0,2,8468508,,2019020996,,2020-02-29,Too many men/ice served by Justin Williams
222,penalty,Interference,Nikita Zadorov,Justin Williams,[-96.  12.],3,16:56,COL,CAR,CAR,12,COL,21,0,2,8477507,8468508.0,2019020996,,2020-02-29,Nikita Zadorov Interference against Justin Williams
14,penalty,Hooking,Ryan Ellis,Joonas Donskoi,[-57.  -1.],1,15:24,NSH,COL,NSH,18,COL,21,0,0,8475176,8475820.0,2019021007,,2020-03-01,Ryan Ellis Hooking against Joonas Donskoi
30,penalty,Interference,Valeri Nichushkin,Colin Blackwell,[-35.  12.],1,10:41,COL,NSH,NSH,18,COL,21,0,0,8477501,8476278.0,2019021007,,2020-03-01,Valeri Nichushkin Interference against Colin Blackwell
78,penalty,Holding,Matt Duchene,J.T. Compher,[-51.  39.],2,17:10,NSH,COL,NSH,18,COL,21,0,0,8475168,8477456.0,2019021007,,2020-03-01,Matt Duchene Holding against J.T. Compher
148,penalty,Holding,Erik Johnson,Mikael Granlund,[-94. -23.],2,00:14,COL,NSH,NSH,18,COL,21,0,2,8473446,8475798.0,2019021007,,2020-03-01,Erik Johnson Holding against Mikael Granlund
161,penalty,Hooking,Gabriel Landeskog,Matt Duchene,[64.  4.],3,17:43,COL,NSH,NSH,18,COL,21,0,2,8476455,8475168.0,2019021007,,2020-03-01,Gabriel Landeskog Hooking against Matt Duchene
175,penalty,Hi-sticking,Dante Fabbro,Tyson Jost,[-98.   8.],3,14:39,NSH,COL,NSH,18,COL,21,0,2,8479371,8479370.0,2019021007,,2020-03-01,Dante Fabbro Hi-sticking against Tyson Jost
215,penalty,Interference - Goalkeeper,Colin Blackwell,Pavel Francouz,[86. -2.],3,03:14,NSH,COL,NSH,18,COL,21,1,2,8476278,8480925.0,2019021007,,2020-03-01,Colin Blackwell Interference - Goalkeeper against Pavel Francouz
11,penalty,Interference,Gustav Lindstrom,Tyson Jost,[ 85. -26.],1,17:44,DET,COL,DET,17,COL,21,0,0,8480184,8479370.0,2019021017,,2020-03-03,Gustav Lindstrom Interference against Tyson Jost
43,penalty,Interference,Trevor Daley,J.T. Compher,[ 17. -38.],1,09:43,DET,COL,DET,17,COL,21,1,0,8470110,8477456.0,2019021017,,2020-03-03,Trevor Daley Interference against J.T. Compher
105,penalty,Slashing,Mark Barberio,Dylan Larkin,[68.  0.],2,16:08,COL,DET,DET,17,COL,21,1,1,8474717,8477946.0,2019021017,,2020-03-03,Mark Barberio Slashing against Dylan Larkin
114,penalty,Hi-sticking,Ryan Graves,Sam Gagner,[95. 26.],2,14:22,COL,DET,DET,17,COL,21,1,1,8477435,8474040.0,2019021017,,2020-03-03,Ryan Graves Hi-sticking against Sam Gagner
163,penalty,Tripping,Filip Hronek,Tyson Jost,[-79.  11.],2,00:49,DET,COL,DET,17,COL,21,1,2,8479425,8479370.0,2019021017,,2020-03-03,Filip Hronek Tripping against Tyson Jost
165,penalty,Interference,Tyson Jost,Frans Nielsen,[-28.   1.],2,00:31,COL,DET,DET,17,COL,21,1,2,8479370,8470144.0,2019021017,,2020-03-03,Tyson Jost Interference against Frans Nielsen
195,penalty,Holding,Trevor Daley,Matt Nieto,[51.  8.],3,12:23,DET,COL,DET,17,COL,21,1,2,8470110,8476442.0,2019021017,,2020-03-03,Trevor Daley Holding against Matt Nieto
215,penalty,Too many men on the ice,Vladislav Kamenev,,[-12.  42.],3,05:46,COL,DET,DET,17,COL,21,1,2,8477973,,2019021017,,2020-03-03,Too many men/ice served by Vladislav Kamenev
49,penalty,Fighting,Nicolas Deslauriers,Pierre-Edouard Bellemare,[-34.  37.],1,09:20,ANA,COL,COL,21,ANA,24,1,1,8475235,8477930.0,2019021031,,2020-03-05,Nicolas Deslauriers Fighting against Pierre-Edouard Bellemare
50,penalty,Fighting,Pierre-Edouard Bellemare,Nicolas Deslauriers,[-33.  35.],1,09:20,COL,ANA,COL,21,ANA,24,1,1,8477930,8475235.0,2019021031,,2020-03-05,Pierre-Edouard Bellemare Fighting against Nicolas Deslauriers
66,penalty,Delaying Game - Puck over glass,Kiefer Sherwood,,[-41. -37.],1,05:58,ANA,COL,COL,21,ANA,24,1,2,8480748,,2019021031,,2020-03-05,Kiefer Sherwood Delaying Game - Puck over glass
88,penalty,Slashing,Kiefer Sherwood,Vladislav Namestnikov,[ 79. -21.],1,00:58,ANA,COL,COL,21,ANA,24,2,2,8480748,8476480.0,2019021031,,2020-03-05,Kiefer Sherwood Slashing against Vladislav Namestnikov
139,penalty,Hooking,Gabriel Landeskog,Adam Henrique,[-62.  41.],2,09:12,COL,ANA,COL,21,ANA,24,2,2,8476455,8474641.0,2019021031,,2020-03-05,Gabriel Landeskog Hooking against Adam Henrique
186,penalty,Holding,Joonas Donskoi,Michael Del Zotto,[-96.  -1.],3,15:47,COL,ANA,COL,21,ANA,24,2,3,8475820,8474584.0,2019021031,,2020-03-05,Joonas Donskoi Holding against Michael Del Zotto
194,penalty,Hi-sticking,Sonny Milano,Samuel Girard,[ 69. -39.],3,13:19,ANA,COL,COL,21,ANA,24,2,3,8477947,8479398.0,2019021031,,2020-03-05,Sonny Milano Hi-sticking against Samuel Girard
211,penalty,Roughing,Vladislav Namestnikov,Ryan Getzlaf,[-88. -11.],3,10:22,COL,ANA,COL,21,ANA,24,3,3,8476480,8470612.0,2019021031,,2020-03-05,Vladislav Namestnikov Roughing against Ryan Getzlaf
212,penalty,Roughing,Ryan Getzlaf,Vladislav Namestnikov,[-85.  -8.],3,10:22,ANA,COL,COL,21,ANA,24,3,3,8470612,8476480.0,2019021031,,2020-03-05,Ryan Getzlaf Roughing against Vladislav Namestnikov
219,penalty,Roughing,Mark Barberio,Max Jones,[81.  3.],3,08:20,COL,ANA,COL,21,ANA,24,3,3,8474717,8479368.0,2019021031,,2020-03-05,Mark Barberio Roughing against Max Jones
220,penalty,Roughing,Max Jones,Mark Barberio,[82.  0.],3,08:20,ANA,COL,COL,21,ANA,24,3,3,8479368,8474717.0,2019021031,,2020-03-05,Max Jones Roughing against Mark Barberio
39,penalty,Roughing,Tyler Myers,Pierre-Edouard Bellemare,[80.  1.],1,13:20,VAN,COL,VAN,23,COL,21,1,0,8474574,8477930.0,2019021047,,2020-03-07,Tyler Myers Roughing against Pierre-Edouard Bellemare
170,penalty,Boarding,Tyler Myers,Tyson Jost,[-98.  -6.],2,04:44,VAN,COL,VAN,23,COL,21,4,3,8474574,8479370.0,2019021047,,2020-03-07,Tyler Myers Boarding against Tyson Jost
171,penalty,Roughing,Erik Johnson,Tyler Myers,[-35.  39.],2,04:44,COL,VAN,VAN,23,COL,21,4,3,8473446,8474574.0,2019021047,,2020-03-07,Erik Johnson Roughing against Tyler Myers
179,penalty,Hooking,Matt Nieto,Zack MacEwen,[42.  2.],2,02:21,COL,VAN,VAN,23,COL,21,4,3,8476442,8479772.0,2019021047,,2020-03-07,Matt Nieto Hooking against Zack MacEwen
195,penalty,Slashing,Erik Johnson,Quinn Hughes,[-35. -32.],3,18:22,COL,VAN,VAN,23,COL,21,4,3,8473446,8480800.0,2019021047,,2020-03-07,Erik Johnson Slashing against Quinn Hughes
203,penalty,Holding,Vladislav Namestnikov,Elias Pettersson,[ 73. -40.],3,16:34,COL,VAN,VAN,23,COL,21,4,3,8476480,8480012.0,2019021047,,2020-03-07,Vladislav Namestnikov Holding against Elias Pettersson
214,penalty,Holding,Alexander Edler,Nathan MacKinnon,[36. 36.],3,13:27,VAN,COL,VAN,23,COL,21,4,3,8471303,8477492.0,2019021047,,2020-03-07,Alexander Edler Holding against Nathan MacKinnon
234,penalty,Roughing,Vladislav Namestnikov,Christopher Tanev,[-40.  33.],3,09:18,COL,VAN,VAN,23,COL,21,4,3,8476480,8475690.0,2019021047,,2020-03-07,Vladislav Namestnikov Roughing against Christopher Tanev
235,penalty,Roughing,Christopher Tanev,Antoine Roussel,[-44.  34.],3,09:18,VAN,COL,VAN,23,COL,21,4,3,8475690,8474849.0,2019021047,,2020-03-07,Christopher Tanev Roughing against Vladislav Namestnikov served by Antoine Roussel
271,penalty,Hooking,Zack MacEwen,Ryan Graves,[-95. -22.],3,00:24,VAN,COL,VAN,23,COL,21,6,3,8479772,8477435.0,2019021047,,2020-03-07,Zack MacEwen Hooking against Ryan Graves
45,penalty,Interference,Vladislav Kamenev,Joe Thornton,[-22.  -4.],1,09:27,COL,SJS,SJS,28,COL,21,0,0,8477973,8466138.0,2019021065,,2020-03-09,Vladislav Kamenev Interference against Joe Thornton
70,penalty,Cross checking,Evander Kane,Valeri Nichushkin,[-84.   1.],1,04:56,SJS,COL,SJS,28,COL,21,1,0,8475169,8477501.0,2019021065,,2020-03-09,Evander Kane Cross checking against Valeri Nichushkin
92,penalty,Hooking,Ian Cole,Joel Kellman,[ 93. -12.],1,00:20,COL,SJS,SJS,28,COL,21,1,1,8474013,8481516.0,2019021065,,2020-03-09,Ian Cole Hooking against Joel Kellman
163,penalty,Slashing,Melker Karlsson,Gabriel Landeskog,[59.  4.],2,04:25,SJS,COL,SJS,28,COL,21,2,3,8477922,8476455.0,2019021065,,2020-03-09,Melker Karlsson Slashing against Gabriel Landeskog
165,penalty,Hooking,Timo Meier,Gabriel Landeskog,[55. 21.],2,03:07,SJS,COL,SJS,28,COL,21,2,3,8478414,8476455.0,2019021065,,2020-03-09,Timo Meier Hooking against Gabriel Landeskog
176,penalty,Interference,Joe Thornton,Tyson Jost,[-18.  31.],3,19:11,SJS,COL,SJS,28,COL,21,2,3,8466138,8479370.0,2019021065,,2020-03-09,Joe Thornton Interference against Tyson Jost
