"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF/60","GA/60","SF/60","SA/60","FF/60","FA/60","CF/60","CA/60","xGF/60","xGA/60","G±/60","S±/60","F±/60","C±/60","xG±/60","Sh%","Sv%"
"Adam Larsson","ADAM.LARSSON","14-15","N.J","D","R",1992-11-12,21,63,193.33,6.83,9.86,8.29,7.8,4.65,0.31,4.27,5.92,54.09,6.56,72.6,8.16,96.51,0.34,6.87,-3.96,-48.18,-66.04,-88.35,-6.54,5.3,92.1
"Adam Larsson","ADAM.LARSSON","15-16","N.J","D","R",1992-11-12,22,79,264.32,11.6,8.38,8.01,7.5,7.77,0.68,5.16,4.88,53.36,6.26,71.87,7.64,94.29,0.55,6.58,-4.48,-48.48,-65.61,-86.65,-6.02,13.87,90.34
"Adam Larsson","ADAM.LARSSON","16-17","EDM","D","R",1992-11-12,23,77,118.53,5.6,14.29,14.78,12.84,9.19,0.47,7.94,8.54,51.26,12.36,71.24,14.54,98.69,0.68,6.7,-7.47,-42.71,-58.88,-84.15,-6.02,5.51,84.51
"Adam Larsson","ADAM.LARSSON","17-18","EDM","D","R",1992-11-12,24,61,146.9,9.54,17.82,15.98,14.28,12.33,0.82,7.78,11.47,52.91,13.74,72.24,16.54,99.26,1.02,7.26,-6.96,-41.44,-58.51,-82.72,-6.24,7.16,85.29
"Adam Larsson","ADAM.LARSSON","18-19","EDM","D","R",1992-11-12,25,81,159.5,12.18,16.33,16.75,15.7,15.68,1.26,9.06,10.21,52.3,14.07,69.92,16.03,86.02,1.19,6.41,-7.81,-42.09,-55.85,-70,-5.22,12.31,82.67
"Adam Larsson","ADAM.LARSSON","19-20","EDM","D","R",1992-11-12,26,46,76.32,17.9,16.7,15.08,12.43,8.36,0.68,3.14,11.45,57.1,13.92,78.38,15.54,109.5,0.61,6.64,-2.45,-45.65,-64.47,-93.95,-6.03,5.98,94.51
"Adam Lowry","ADAM.LOWRY","15-16","WPG","L","L",1993-03-29,22,73,147.13,5.11,10.96,9.45,8.79,8.31,0.38,7.04,7.81,63.51,9.08,87.06,11.08,114.96,0.71,7.87,-6.66,-55.69,-77.98,-103.87,-7.16,4.85,88.91
"Adam Lowry","ADAM.LOWRY","16-17","WPG","L","L",1993-03-29,23,80,167.27,20.85,14.63,13.08,11.1,13.09,1.65,6.28,9.08,52.94,11.16,74.11,13.14,105.22,1.04,6.88,-4.62,-43.86,-62.96,-92.08,-5.85,18.22,88.14
"Adam Lowry","ADAM.LOWRY","17-18","WPG","L","L",1993-03-29,24,45,86.82,21.7,24.99,21.49,19.99,16.96,1.47,5.29,17.09,51.29,19.27,70.39,21.63,86.6,1.19,5.82,-3.82,-34.2,-51.13,-64.97,-4.63,8.57,89.69
"Adam Lowry","ADAM.LOWRY","18-19","WPG","L","L",1993-03-29,25,75,169.72,21.94,12.87,12.65,10.41,12.05,1.39,4.93,8.42,57,11.05,76.35,11.86,102.04,0.94,6.87,-3.55,-48.57,-65.3,-90.18,-5.93,16.46,91.35
"Adam Lowry","ADAM.LOWRY","19-20","WPG","L","L",1993-03-29,26,48,101.5,16.57,17.8,15.06,12.64,17.04,1.19,5.98,11.72,54.11,13.71,77.37,14.91,103.12,1.29,6.3,-4.79,-42.39,-63.65,-88.21,-5.01,10.14,88.94
"Adam McQuaid","ADAM.MCQUAID","10-11","BOS","D","R",1986-10-12,23,67,94.92,28.68,14.36,15.17,13.65,19.39,1.93,4.81,7.57,45.18,11.88,66.4,15.76,99.66,1.24,5.15,-2.88,-37.6,-54.52,-83.9,-3.91,25.54,89.35
"Adam McQuaid","ADAM.MCQUAID","11-12","BOS","D","R",1986-10-12,24,69,73.45,11.07,16.85,18.59,18.62,16.36,0.71,5.71,8.21,40.53,13.41,58.69,17.72,77.43,0.88,4.51,-5,-32.32,-45.29,-59.71,-3.63,8.66,85.91
"Adam McQuaid","ADAM.MCQUAID","13-14","BOS","D","R",1986-10-12,26,29,53.15,0,22,19.68,17.86,14.16,0,7.67,12.8,45.38,15.73,64.18,19.73,90.74,0.75,4.52,-7.67,-32.58,-48.45,-71.01,-3.77,0,83.11
"Adam McQuaid","ADAM.MCQUAID","14-15","BOS","D","R",1986-10-12,27,61,116.5,6.18,16.96,18.23,14.19,11.79,0.51,7.74,9.1,44.54,14.37,64.47,15.4,93.15,0.79,5.93,-7.23,-35.44,-50.09,-77.75,-5.14,5.6,82.62
"Adam McQuaid","ADAM.MCQUAID","15-16","BOS","D","R",1986-10-12,28,61,149.98,22.65,21.92,17.74,15.44,15.8,1.66,5.68,11.12,39.63,14.52,67.34,16.92,92.66,0.96,5.1,-4.02,-28.5,-52.82,-75.74,-4.14,14.96,85.65
"Adam McQuaid","ADAM.MCQUAID","16-17","BOS","D","R",1986-10-12,29,77,174.45,18.54,21.04,18.17,15.17,13.2,1.29,5.65,10.78,40.44,13.62,61.37,16.06,89.82,0.82,5.36,-4.36,-29.66,-47.75,-73.76,-4.54,11.93,86.03
"Adam McQuaid","ADAM.MCQUAID","17-18","BOS","D","R",1986-10-12,30,36,76.45,26.03,11.28,9.97,8.83,7.02,0.79,2.25,6.89,54.18,8.49,76.66,10.05,103.75,0.46,6.03,-1.46,-47.29,-68.17,-93.7,-5.57,11.5,95.84
"Adam McQuaid","ADAM.MCQUAID","18-19","NYR","D","R",1986-10-12,31,36,78.57,15.74,14.9,14.67,13.37,11,1.43,7.64,9.47,54.07,11.85,68.93,13.82,89.54,0.86,6.98,-6.22,-44.6,-57.08,-75.72,-6.12,15.08,85.86
"Adam Pardy","ADAM.PARDY","08-09","CGY","D","L",1984-03-29,24,59,50.57,0,13.11,9.53,7.69,7.6,0,5.83,6.79,44.98,7.81,74.08,8.9,106.81,0.53,6.49,-5.83,-38.19,-66.28,-97.91,-5.96,0,87.05
"Adam Pardy","ADAM.PARDY","09-10","CGY","D","L",1984-03-29,25,55,61.98,0,20.21,15.21,15.37,15.01,0,4.46,11.18,44.13,11.17,62.27,14.86,81.8,0.69,3.89,-4.46,-32.95,-51.09,-66.94,-3.2,0,89.89
"Adam Pardy","ADAM.PARDY","13-14","WPG","D","L",1984-03-29,29,60,54.47,0,16.68,18.63,17.53,19.23,0,5.31,10.67,53.32,15.96,69.69,19.27,90.63,1.75,7.36,-5.31,-42.65,-53.73,-71.37,-5.61,0,90.04
"Adam Pardy","ADAM.PARDY","14-15","WPG","D","L",1984-03-29,30,55,123.45,21.81,17.79,19.36,16.19,15.51,1.03,3.69,10.38,47.99,13.88,57.79,15.92,82.37,1.08,5.91,-2.66,-37.6,-43.92,-66.45,-4.82,9.93,92.3
"Adam Pelech","ADAM.PELECH","17-18","NYI","D","L",1994-08-16,23,77,170.7,6.82,10.23,9.99,9.89,6.2,0.75,10.19,8.53,74.79,11.08,99.87,13.73,125.09,0.56,8.4,-9.44,-66.27,-88.79,-111.36,-7.85,8.74,86.38
"Adam Pelech","ADAM.PELECH","18-19","NYI","D","L",1994-08-16,24,77,118.97,5.44,8.24,8.05,6.7,5.06,0.51,8.86,5.24,58.34,6.29,71.86,6.82,94.99,0.37,7.01,-8.35,-53.1,-65.57,-88.17,-6.63,9.72,84.82
"Adam Pelech","ADAM.PELECH","19-20","NYI","D","L",1994-08-16,25,37,101.53,30.51,28.59,23.51,18.43,23.27,1.77,4.02,17.86,44.6,19.05,61.98,20.91,92.53,1.67,5.51,-2.26,-26.74,-42.93,-71.62,-3.84,9.89,90.98
"Adrian Aucoin","ADRIAN.AUCOIN","07-08","CGY","D","R",1973-07-03,34,75,124.6,6.63,20.86,18.76,18.09,16.56,0.52,7.32,11.93,45.26,14.34,62.12,16.8,76.06,1.04,5.22,-6.8,-33.33,-47.78,-59.27,-4.18,4.36,83.83
"Adrian Aucoin","ADRIAN.AUCOIN","08-09","CGY","D","R",1973-07-03,35,80,215.18,9.87,12.14,11.92,11.68,9.66,0.5,4.58,7.6,54.97,10.98,81.14,13.12,99.24,0.69,6.46,-4.08,-47.37,-70.16,-86.12,-5.77,6.61,91.67
"Adrian Aucoin","ADRIAN.AUCOIN","09-10","ARI","D","R",1973-07-03,36,82,207.82,0,13.31,12.65,14.2,12.04,0,4.85,8.22,53.54,11.03,76.16,15.6,94.26,0.83,6.05,-4.85,-45.31,-65.13,-78.66,-5.22,0,90.93
"Adrian Aucoin","ADRIAN.AUCOIN","10-11","ARI","D","R",1973-07-03,37,73,206.23,4.54,9.77,10.05,10.64,6.62,0.34,7.21,6.55,60.48,9.65,86.34,12.79,107.44,0.51,7.22,-6.87,-53.93,-76.69,-94.66,-6.71,5.24,88.07
"Adrian Aucoin","ADRIAN.AUCOIN","11-12","ARI","D","R",1973-07-03,38,64,129.18,5.97,14.74,14.97,14.76,9.71,0.43,6.8,10.24,59.22,13.99,79.45,17.1,98.78,0.72,6.73,-6.37,-48.98,-65.46,-81.68,-6.01,4.22,88.52
"Adrian Aucoin","ADRIAN.AUCOIN","12-13","CBJ","D","R",1973-07-03,39,35,53.72,0,16.3,16.1,13.98,10.87,0,2.29,7.81,40.09,11.03,57.51,12,73.8,0.56,4.58,-2.29,-32.28,-46.47,-61.81,-4.02,0,94.29
"Adrian Kempe","ADRIAN.KEMPE","19-20","L.A","L","L",1996-09-13,23,69,62.85,50.19,27.55,21.58,19.7,15.69,3.76,3.73,16.82,44.24,17.72,64.39,19.69,80.28,1.08,5.79,0.03,-27.42,-46.67,-60.58,-4.72,22.36,91.56
"Alec Martinez","ALEC.MARTINEZ","14-15","L.A","D","L",1987-07-26,27,55,87.83,13.8,29.06,22.2,14.84,19.06,0.69,4.31,12.05,29.42,14.63,51.26,14.58,83.66,0.97,4.12,-3.62,-17.37,-36.64,-69.09,-3.15,5.73,85.35
"Alec Martinez","ALEC.MARTINEZ","15-16","L.A","D","L",1987-07-26,28,77,167.43,16.2,11.78,9.78,9.73,7.47,1.1,5.71,6.78,50.77,8,73.75,10.73,99.51,0.54,6.75,-4.6,-43.99,-65.75,-88.78,-6.2,16.29,88.75
"Alec Martinez","ALEC.MARTINEZ","16-17","L.A","D","L",1987-07-26,29,81,176.57,7.97,18.89,17.91,14.9,17.02,0.32,3.65,8.75,37.57,13,59.56,15.34,87.63,1.1,5.38,-3.33,-28.82,-46.56,-72.29,-4.28,3.61,90.28
"Alec Martinez","ALEC.MARTINEZ","17-18","L.A","D","L",1987-07-26,30,77,174.8,11.51,21.49,18.39,14.29,11.96,0.68,5.25,13.03,47.6,14.97,66.44,16.56,99.31,0.92,6.8,-4.57,-34.57,-51.47,-82.74,-5.87,5.24,88.97
"Alec Martinez","ALEC.MARTINEZ","18-19","L.A","D","L",1987-07-26,31,60,108.2,0,16.4,15.47,12.67,10.65,0,6.26,9.42,47.99,13.61,74.37,14.57,100.46,0.75,6.28,-6.26,-38.58,-60.76,-85.89,-5.53,0,86.96
"Alec Martinez","ALEC.MARTINEZ","19-20","L.A","D","L",1987-07-26,32,41,71.42,13.35,28.36,20.81,17.7,14.57,1.62,10.53,19.32,48.8,20.05,76.32,23.62,109.81,1.3,7.64,-8.91,-29.48,-56.27,-86.19,-6.33,8.39,78.43
"Aleksander Barkov","ALEKSANDER.BARKOV","15-16","FLA","C","L",1995-09-02,20,65,113.32,7.25,12.44,11.02,10.41,11.46,0.52,6.7,7.04,49.59,8.79,71.02,10.53,90.57,0.74,5.73,-6.18,-42.54,-62.22,-80.04,-4.99,7.44,86.48
"Aleksander Barkov","ALEKSANDER.BARKOV","16-17","FLA","C","L",1995-09-02,21,60,75.3,0,11.93,12.77,15.4,9.97,0,4.37,6,44.31,8.59,58.68,12.59,69.15,0.56,5.04,-4.37,-38.31,-50.09,-56.56,-4.48,0,90.15
"Aleksander Barkov","ALEKSANDER.BARKOV","17-18","FLA","C","L",1995-09-02,22,73,132.07,36.62,19.63,19.79,17.39,21.73,1.82,3.15,15.2,62.22,20.48,83.01,21.86,103.83,1.85,6.66,-1.33,-47.03,-62.54,-81.97,-4.81,11.99,94.93
"Aleksander Barkov","ALEKSANDER.BARKOV","18-19","FLA","C","L",1995-09-02,23,80,159.18,5.23,24.28,20.73,18.26,15.94,0.37,6.76,15.44,48.15,18.42,70.41,20.13,90.15,1.24,6.52,-6.39,-32.71,-52,-70.02,-5.28,2.42,85.96
"Aleksander Barkov","ALEKSANDER.BARKOV","19-20","FLA","C","L",1995-09-02,24,64,72.83,28.29,21.17,20.25,19.35,19.99,1.65,4.18,16.39,61.05,20.97,82.59,24.29,101.28,2.22,8.91,-2.53,-44.66,-61.62,-76.99,-6.68,10.05,93.16
"Alex Biega","ALEX.BIEGA","15-16","VAN","D","R",1988-04-04,27,50,53.12,0,15.22,13.05,11.81,12.98,0,3,11.19,62.36,11.22,74.73,12.29,91.73,0.95,6.36,-3,-51.17,-63.51,-79.44,-5.41,0,95.18
"Alex Biega","ALEX.BIEGA","19-20","DET","D","R",1988-04-04,31,47,81.25,8.41,21.94,19.94,19.24,16.15,0.8,8.68,14.58,51.88,15.26,61.28,17.29,72.57,1.2,6.21,-7.89,-37.29,-46.02,-55.28,-5.01,5.47,83.26
"Alex Burmistrov","ALEX.BURMISTROV","10-11","ATL","C","L",1991-10-21,18,73,84.05,9.71,12.9,11.31,11.68,9.21,0.71,6.57,7.87,53.12,9.25,72.56,12.81,96.89,0.72,7.11,-5.87,-45.25,-63.31,-84.08,-6.39,8.98,87.62
"Alex Burmistrov","ALEX.BURMISTROV","11-12","WPG","C","L",1991-10-21,19,75,133.72,13.49,18.85,20.29,17.16,20.72,0.84,5.38,9.99,43.02,15.05,59.13,16.36,78.94,1.35,5.15,-4.54,-33.03,-44.08,-62.59,-3.8,8.4,87.49
"Alex Burmistrov","ALEX.BURMISTROV","12-13","WPG","C","L",1991-10-21,20,43,66.8,0,25.94,24.66,20.66,18.78,0,4.6,15.25,43.54,18.57,56.76,21.24,81.57,1.21,5.25,-4.6,-28.29,-38.18,-60.32,-4.03,0,89.44
"Alex Burmistrov","ALEX.BURMISTROV","15-16","WPG","C","L",1991-10-21,23,80,161.62,5.1,9.93,9.98,8.87,7.19,0.37,6.98,5.93,53.76,8.25,74.34,10.17,104.49,0.53,6.8,-6.6,-47.83,-66.1,-94.32,-6.27,6.32,87.02
"Alex Burrows","ALEX.BURROWS","07-08","VAN","L","L",1981-04-11,26,82,225.32,14.69,11.43,9.11,8.65,6.27,1.06,6.17,6.28,48.68,6.79,67.76,8.22,86.82,0.4,6.01,-5.11,-42.4,-60.97,-78.6,-5.61,16.91,87.32
"Alex Burrows","ALEX.BURROWS","08-09","VAN","L","L",1981-04-11,27,80,219.63,23.72,19.28,18.51,16.39,20.9,1.69,5.44,8.65,36.22,12.03,52.95,13.45,68.65,1.31,4.96,-3.75,-27.57,-40.93,-55.2,-3.65,19.55,84.98
"Alex Burrows","ALEX.BURROWS","09-10","VAN","L","L",1981-04-11,28,82,185.27,35.71,16.6,14.21,12.03,17.55,2.22,3.99,9.33,46.87,11.01,66.45,12.06,88.25,1.2,5.62,-1.77,-37.54,-55.44,-76.19,-4.42,23.78,91.48
"Alex Burrows","ALEX.BURROWS","10-11","VAN","L","L",1981-04-11,29,72,153.72,20.29,17.86,18.92,19.06,16.57,0.7,2.76,10.5,48.26,15.37,65.88,19.61,83.28,1.06,5.35,-2.06,-37.76,-50.51,-63.67,-4.29,6.69,94.28
"Alex Burrows","ALEX.BURROWS","11-12","VAN","L","L",1981-04-11,30,79,145,21.43,14.51,16.43,17.2,13.15,1.24,4.55,8.99,52.95,12.86,65.45,17.23,82.98,0.93,6.12,-3.31,-43.97,-52.58,-65.74,-5.2,13.81,91.4
"Alex Burrows","ALEX.BURROWS","12-13","VAN","L","L",1981-04-11,31,47,89.6,0,12.89,14.72,11.71,15.04,0,7.41,6.56,44.3,10.17,58.91,10.9,82.13,1.02,5.79,-7.41,-37.75,-48.74,-71.23,-4.76,0,83.27
"Alex Burrows","ALEX.BURROWS","13-14","VAN","L","L",1981-04-11,32,49,87.88,12.38,16.75,14.66,12.67,11.93,0.69,4.88,9.25,45.99,11.96,69.63,13.77,94.94,0.8,5.9,-4.19,-36.74,-57.67,-81.17,-5.1,7.45,89.39
"Alex Burrows","ALEX.BURROWS","14-15","VAN","L","L",1981-04-11,33,68,84.2,12.72,19.83,15.87,13.24,12.81,0.72,4.94,10.6,42.83,11.34,60.13,13.62,89.26,0.81,5.53,-4.22,-32.23,-48.78,-75.63,-4.72,6.79,88.47
"Alex Burrows","ALEX.BURROWS","15-16","VAN","L","L",1981-04-11,34,78,132.78,5.86,10.92,12.19,11.92,8.49,0.39,6.32,6.22,50.74,9.33,67.18,11.09,81.97,0.56,6.04,-5.92,-44.52,-57.86,-70.87,-5.48,6.32,87.55
"Alex Burrows","ALEX.BURROWS","16-17","VAN","L","L",1981-04-11,35,55,84.05,6.32,11.38,10.58,9.55,8.64,0.71,10.47,8.92,69.43,10.93,92.4,11.63,110.16,0.8,8.46,-9.77,-60.51,-81.47,-98.53,-7.66,7.93,84.92
"Alex Burrows","ALEX.BURROWS","17-18","OTT","L","L",1981-04-11,36,71,55.47,0,21.25,20.21,15.91,9.46,0,10.35,16.32,60.5,19.62,77.48,19.57,103.42,0.81,7.77,-10.35,-44.18,-57.86,-83.85,-6.96,0,82.89
"Alex Chiasson","ALEX.CHIASSON","14-15","OTT","R","R",1990-10-01,23,74,64.2,16.56,19.31,16.38,12.17,10.46,0.94,4.76,9.64,40.27,10.64,54.31,10.63,76.7,0.51,4.4,-3.81,-30.64,-43.67,-66.07,-3.89,9.8,88.19
"Alex Chiasson","ALEX.CHIASSON","15-16","OTT","R","R",1990-10-01,24,77,115.63,5.41,11.98,11.05,9.7,7.9,0.51,8.99,7.34,53.89,8.95,72.02,10.03,93.34,0.52,6.05,-8.47,-46.56,-63.07,-83.32,-5.53,7,83.32
