"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS%","NZS%","DZS%","OTF%","OZF%","NZF%","DZF%","Ice_F","Ice_A","Ice%"
"Adam Fox","ADAM.FOX","19-20","NYR","D","R",1998-02-17,21,69,135.1,1.96,38.06,32.7,5.66,1.89,59.75,81.2,13.68,5.13,2,0,0
"Adam Gaudette","ADAM.GAUDETTE","18-19","VAN","C","R",1996-10-03,21,54,76.48,1.42,28.25,35.64,7.92,0.99,55.45,75.81,20.97,3.23,1,0,0
"Adam Gaudette","ADAM.GAUDETTE","19-20","VAN","C","R",1996-10-03,22,58,89.18,1.54,29.78,35.77,7.3,2.92,54.01,72.04,17.2,10.75,5,0,0
"Adam Henrique","ADAM.HENRIQUE","11-12","N.J","C","L",1990-02-06,21,73,119.1,1.63,32.24,19.5,6.92,2.52,71.07,55.7,32.91,11.39,1,0,0
"Adam Henrique","ADAM.HENRIQUE","12-13","N.J","C","L",1990-02-06,22,42,109.58,2.61,47.72,45.19,10.37,0.74,43.7,73.04,20,6.96,3,0,0
"Adam Henrique","ADAM.HENRIQUE","13-14","N.J","C","L",1990-02-06,23,77,162.08,2.1,42,32.51,8.37,4.93,54.19,69.87,19.87,10.26,1,0,0
"Adam Henrique","ADAM.HENRIQUE","14-15","N.J","C","L",1990-02-06,24,72,126.52,1.76,41.25,40,11.61,5.16,43.23,70.45,19.7,9.85,2,0,0
"Adam Henrique","ADAM.HENRIQUE","15-16","N.J","C","L",1990-02-06,25,79,191.87,2.43,49.73,41.21,13.07,1.51,44.22,74.35,20.94,4.71,0,0,0
"Adam Henrique","ADAM.HENRIQUE","16-17","N.J","C","L",1990-02-06,26,81,191.78,2.37,46.64,35.5,9.5,2,53,76.3,18.5,5.2,1,0,0
"Adam Henrique","ADAM.HENRIQUE","17-18","ANA","C","L",1990-02-06,27,56,136.5,2.44,60.56,70.54,8.04,0.89,20.54,87.88,10.61,1.52,0,0,0
"Adam Henrique","ADAM.HENRIQUE","17-18","N.J","C","L",1990-02-06,27,23,62.73,2.73,49.94,67.74,6.45,0,25.81,84.72,12.5,2.78,2,0,0
"Adam Henrique","ADAM.HENRIQUE","18-19","ANA","C","L",1990-02-06,28,82,180.5,2.2,51.64,61.35,14.11,2.45,22.09,76.53,18.31,5.16,2,0,0
"Adam Henrique","ADAM.HENRIQUE","19-20","ANA","C","L",1990-02-06,29,70,157.1,2.24,50.97,50.97,15.48,1.94,31.61,78.57,18.18,3.25,3,0,0
"Adam Larsson","ADAM.LARSSON","11-12","N.J","D","R",1992-11-12,18,65,103.27,1.59,30.27,41.86,19.77,3.49,34.88,64.1,29.06,6.84,1,0,0
"Adam Lowry","ADAM.LOWRY","16-17","WPG","L","L",1993-03-29,23,81,139.15,1.72,33.52,52.87,12.74,1.91,32.48,73.75,20,6.25,2,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","07-08","CGY","D","R",1973-07-03,34,76,313.9,4.13,64.26,45.57,28.69,2.11,23.63,64.42,32.82,2.76,2,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","08-09","CGY","D","R",1973-07-03,35,79,324.4,4.11,58.77,60.68,10.17,2.37,26.78,78.46,16.76,4.79,3,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","09-10","ARI","D","R",1973-07-03,36,80,255.2,3.19,50.61,47.97,10.98,2.85,38.21,75.3,19.52,5.18,1,0,0
"Adrian Aucoin","ADRIAN.AUCOIN","10-11","ARI","D","R",1973-07-03,37,73,64.75,0.89,15.28,27.62,12.38,5.71,54.29,61.19,26.87,11.94,0,0,0
"Adrian Kempe","ADRIAN.KEMPE","17-18","L.A","L","L",1996-09-13,21,79,89.62,1.13,24.55,34.62,13.85,1.54,50,72.16,22.68,5.15,2,0,0
"Adrian Kempe","ADRIAN.KEMPE","18-19","L.A","L","L",1996-09-13,22,77,108.9,1.41,31.2,37.84,11.49,1.35,49.32,70.91,22.73,6.36,0,0,0
"Adrian Kempe","ADRIAN.KEMPE","19-20","L.A","L","L",1996-09-13,23,67,170,2.54,55.91,71.53,9.72,0,18.75,88.04,9.78,2.17,1,0,0
"Alan Quine","ALAN.QUINE","16-17","NYI","C","L",1993-02-25,23,58,66.82,1.15,26.14,18.82,4.71,2.35,74.12,65.91,13.64,20.45,4,0,0
"Alec Martinez","ALEC.MARTINEZ","10-11","L.A","D","L",1987-07-26,23,59,105.33,1.79,30.74,42.54,11.19,2.24,44.03,76.07,18.8,5.13,3,0,0
"Alec Martinez","ALEC.MARTINEZ","11-12","L.A","D","L",1987-07-26,24,51,90.4,1.77,35.32,36.36,12.4,3.31,47.93,67.37,23.16,9.47,2,0,0
"Alec Martinez","ALEC.MARTINEZ","13-14","L.A","D","L",1987-07-26,26,59,120.67,2.05,35.6,39.55,9.7,0,50.75,72.65,20.51,6.84,4,0,0
"Alec Martinez","ALEC.MARTINEZ","14-15","L.A","D","L",1987-07-26,27,54,108.32,2.01,40.08,22.76,7.32,6.5,63.41,71.43,17.14,11.43,3,1,25
"Alec Martinez","ALEC.MARTINEZ","15-16","L.A","D","L",1987-07-26,28,76,153.05,2.01,42.32,41.24,5.65,2.26,50.85,83.1,11.97,4.93,2,0,0
"Alec Martinez","ALEC.MARTINEZ","16-17","L.A","D","L",1987-07-26,29,80,174,2.17,44.01,37.62,7.43,1.49,53.47,72.94,20,7.06,2,0,0
"Alec Martinez","ALEC.MARTINEZ","17-18","L.A","D","L",1987-07-26,30,75,148.07,1.97,44.07,47.27,13.33,1.82,37.58,76.22,17.84,5.95,3,0,0
"Alec Martinez","ALEC.MARTINEZ","18-19","L.A","D","L",1987-07-26,31,57,72.2,1.27,27.67,31.82,10.23,2.27,55.68,71.01,21.74,7.25,1,0,0
"Alec Martinez","ALEC.MARTINEZ","19-20","L.A","D","L",1987-07-26,32,41,60.98,1.49,30.71,47.5,3.75,0,48.75,85.51,10.14,4.35,1,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","13-14","FLA","C","L",1995-09-02,18,54,138.1,2.56,46.24,52.38,7.48,0,40.14,80.42,15.38,4.2,2,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","14-15","FLA","C","L",1995-09-02,19,71,150.53,2.12,43.97,52.54,9.04,3.39,35.03,77.71,14.86,7.43,4,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","15-16","FLA","C","L",1995-09-02,20,64,181.17,2.83,49.62,47.34,12.43,2.96,37.28,74.19,19.35,6.45,1,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","16-17","FLA","C","L",1995-09-02,21,59,165.12,2.8,50.42,58.33,8.89,1.67,31.11,81.82,14.14,4.04,2,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","17-18","FLA","C","L",1995-09-02,22,77,256,3.32,65.8,68,18,1,13,78.59,18.53,2.88,3,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","18-19","FLA","C","L",1995-09-02,23,82,275.4,3.36,65.43,71.14,13.93,1.49,13.43,83.07,14.42,2.51,2,0,0
"Aleksander Barkov","ALEKSANDER.BARKOV","19-20","FLA","C","L",1995-09-02,24,66,218.2,3.31,66.15,71.13,17.61,2.11,9.15,83.39,13.28,3.32,3,0,0
"Ales Hemsky","ALES.HEMSKY","07-08","EDM","R","R",1983-08-13,24,74,269.05,3.64,56.08,50.91,26.36,2.27,20.45,62.22,31.43,6.35,4,0,0
"Ales Hemsky","ALES.HEMSKY","08-09","EDM","R","R",1983-08-13,25,72,273.27,3.8,58.14,62.39,13.76,1.38,22.48,79.81,17.39,2.8,2,2,50
"Ales Hemsky","ALES.HEMSKY","09-10","EDM","R","R",1983-08-13,26,21,76.32,3.63,53.26,56.92,13.85,1.54,27.69,79.22,14.29,6.49,2,0,0
"Ales Hemsky","ALES.HEMSKY","10-11","EDM","R","R",1983-08-13,27,47,133.6,2.84,49.03,51.82,8.03,1.46,38.69,81.12,13.99,4.9,1,0,0
"Ales Hemsky","ALES.HEMSKY","11-12","EDM","R","R",1983-08-13,28,67,142.72,2.13,43.98,37.34,12.66,1.9,48.1,65.94,26.81,7.25,1,0,0
"Ales Hemsky","ALES.HEMSKY","12-13","EDM","R","R",1983-08-13,29,35,90.23,2.58,44.39,44.66,7.77,3.88,43.69,69.89,21.51,8.6,3,0,0
"Ales Hemsky","ALES.HEMSKY","13-14","EDM","R","R",1983-08-13,30,53,125.38,2.37,43.31,37.58,9.4,0.67,52.35,75,20.37,4.63,1,0,0
"Ales Hemsky","ALES.HEMSKY","14-15","DAL","R","R",1983-08-13,31,75,148.3,1.98,34.4,27.17,12.5,4.89,55.43,58.59,28.91,12.5,3,0,0
"Ales Hemsky","ALES.HEMSKY","15-16","DAL","R","R",1983-08-13,32,74,119.33,1.61,31.51,28.4,8.64,1.23,61.73,66.36,30.84,2.8,1,0,0
"Ales Kotalik","ALES.KOTALIK","07-08","BUF","R","R",1978-12-23,28,78,223.47,2.86,42.49,44.98,17.9,4.37,32.75,65.15,28.22,6.64,1,0,0
"Ales Kotalik","ALES.KOTALIK","08-09","BUF","R","R",1978-12-23,29,55,149.5,2.72,39.42,37.57,5.78,1.16,55.49,75,18.94,6.06,1,0,0
"Ales Kotalik","ALES.KOTALIK","09-10","CGY","R","R",1978-12-23,30,26,53.77,2.07,38.59,46.43,10.71,0,42.86,75,23.21,1.79,1,0,0
"Ales Kotalik","ALES.KOTALIK","09-10","NYR","R","R",1978-12-23,30,45,158.18,3.52,59.54,72.22,14.29,0.79,12.7,82.01,15.34,2.65,2,0,0
"Alex Burmistrov","ALEX.BURMISTROV","11-12","WPG","C","L",1991-10-21,19,74,92.72,1.25,26.03,41,7,2,50,79.78,15.73,4.49,1,0,0
"Alex Burmistrov","ALEX.BURMISTROV","15-16","WPG","C","L",1991-10-21,23,79,75.97,0.96,18.35,16.67,11.11,4.63,67.59,49.12,33.33,17.54,2,0,0
"Alex Burmistrov","ALEX.BURMISTROV","16-17","ARI","C","L",1991-10-21,24,24,52.83,2.2,45.81,52.94,7.84,1.96,37.25,78,16,6,1,0,0
"Alex Burrows","ALEX.BURROWS","09-10","VAN","L","L",1981-04-11,28,82,113.85,1.39,23.63,47.31,11.98,1.2,39.52,76.81,18.84,4.35,1,0,0
"Alex Burrows","ALEX.BURROWS","10-11","VAN","L","L",1981-04-11,29,70,71.83,1.03,18.35,16.81,5.88,3.36,73.95,65.12,20.93,13.95,1,0,0
"Alex Burrows","ALEX.BURROWS","11-12","VAN","L","L",1981-04-11,30,77,155.32,2.02,37.66,42.02,15.43,1.6,40.96,76.4,21.35,2.25,0,0,0
"Alex Burrows","ALEX.BURROWS","12-13","VAN","L","L",1981-04-11,31,45,127.18,2.83,48.06,59.65,6.14,0,34.21,83.92,12.59,3.5,3,0,0
"Alex Burrows","ALEX.BURROWS","13-14","VAN","L","L",1981-04-11,32,47,109.73,2.33,42.08,54.03,8.06,2.42,35.48,76.92,17.69,5.38,0,0,0
"Alex Burrows","ALEX.BURROWS","14-15","VAN","L","L",1981-04-11,33,67,140.87,2.1,42.58,54.42,6.12,3.4,36.05,81.17,12.34,6.49,2,0,0
"Alex Burrows","ALEX.BURROWS","15-16","VAN","L","L",1981-04-11,34,76,145.35,1.91,37.53,66.23,8.44,2.6,22.73,83.52,10.99,5.49,2,0,0
"Alex Burrows","ALEX.BURROWS","17-18","OTT","L","L",1981-04-11,36,71,99.28,1.4,27.78,35,4.17,1.67,59.17,84.81,10.13,5.06,0,0,0
"Alex Chiasson","ALEX.CHIASSON","13-14","DAL","R","R",1990-10-01,22,78,252.48,3.24,54.39,66.09,9.87,0.86,23.18,83.28,14.33,2.39,2,0,0
"Alex Chiasson","ALEX.CHIASSON","14-15","OTT","R","R",1990-10-01,23,76,142.57,1.88,33.54,47.97,11.49,1.35,39.19,75.62,20,4.38,4,0,0
"Alex Chiasson","ALEX.CHIASSON","15-16","OTT","R","R",1990-10-01,24,75,83.45,1.11,22.6,32.38,9.52,0.95,57.14,70.83,25,4.17,1,0,0
"Alex Chiasson","ALEX.CHIASSON","16-17","CGY","R","R",1990-10-01,25,79,51.82,0.66,12.64,57.97,11.59,2.9,27.54,84.72,12.5,2.78,0,0,0
"Alex Chiasson","ALEX.CHIASSON","18-19","EDM","R","R",1990-10-01,27,73,183.87,2.52,58.32,69.47,14.5,1.53,14.5,81.77,16.26,1.97,1,0,0
"Alex Chiasson","ALEX.CHIASSON","19-20","EDM","R","R",1990-10-01,28,64,138.83,2.17,52.26,60.83,11.67,0.83,26.67,80.92,15.79,3.29,3,0,0
"Alex Debrincat","ALEX.DEBRINCAT","17-18","CHI","R","R",1997-12-18,19,81,164.23,2.03,36.65,40.22,5.43,2.72,51.63,77.7,15.83,6.47,0,0,0
"Alex Debrincat","ALEX.DEBRINCAT","18-19","CHI","R","R",1997-12-18,20,80,251.48,3.14,66.46,70.37,8.99,1.59,19.05,82.53,11.9,5.58,8,0,0
"Alex Debrincat","ALEX.DEBRINCAT","19-20","CHI","R","R",1997-12-18,21,69,226.58,3.28,65.52,75.32,11.39,0.63,12.66,85.38,13.08,1.54,0,0,0
"Alex Edler","ALEX.EDLER","07-08","VAN","D","L",1986-04-21,21,75,238.47,3.18,47.56,33.2,18.8,4,44,57.44,31.82,10.74,6,0,0
"Alex Edler","ALEX.EDLER","08-09","VAN","D","L",1986-04-21,22,79,258.3,3.27,48.33,52.45,9.43,2.26,35.85,81.49,13.88,4.63,3,0,0
"Alex Edler","ALEX.EDLER","09-10","VAN","D","L",1986-04-21,23,76,217.07,2.86,48.67,51.14,10.96,1.83,36.07,79.57,15.74,4.68,3,0,0
"Alex Edler","ALEX.EDLER","10-11","VAN","D","L",1986-04-21,24,49,185.68,3.79,61.91,72.19,11.26,1.32,15.23,84.98,12.45,2.58,2,0,0
"Alex Edler","ALEX.EDLER","11-12","VAN","D","L",1986-04-21,25,79,270.15,3.42,62.98,65.57,12.3,0.82,21.31,85.53,12.89,1.57,0,0,0
"Alex Edler","ALEX.EDLER","12-13","VAN","D","L",1986-04-21,26,43,155.82,3.62,61.27,70.73,7.32,4.07,17.89,84.57,10.29,5.14,2,0,0
"Alex Edler","ALEX.EDLER","13-14","VAN","D","L",1986-04-21,27,61,175.62,2.88,53.48,59.63,10.56,1.86,27.95,77.67,16.99,5.34,3,0,0
"Alex Edler","ALEX.EDLER","14-15","VAN","D","L",1986-04-21,28,71,210.02,2.96,58.96,62.01,11.73,3.91,22.35,82.91,11.97,5.13,2,0,0
"Alex Edler","ALEX.EDLER","15-16","VAN","D","L",1986-04-21,29,49,153.48,3.13,62.82,68.7,14.5,0.76,16.03,80.32,15.43,4.26,2,0,0
"Alex Edler","ALEX.EDLER","16-17","VAN","D","L",1986-04-21,30,67,136.32,2.03,43.05,33.33,10.14,3.62,52.9,75,19.12,5.88,1,0,0
"Alex Edler","ALEX.EDLER","17-18","VAN","D","L",1986-04-21,31,69,186.78,2.71,61.72,60.14,12.84,0.68,26.35,80.86,15.79,3.35,5,0,0
"Alex Edler","ALEX.EDLER","18-19","VAN","D","L",1986-04-21,32,54,171.38,3.17,65.5,61.34,16.81,0,21.85,84.66,15.34,0,0,0,0
"Alex Edler","ALEX.EDLER","19-20","VAN","D","L",1986-04-21,33,58,66.77,1.15,20.95,29.89,13.79,4.6,51.72,65.75,27.4,6.85,1,0,0
"Alex Frolov","ALEX.FROLOV","07-08","L.A","L","R",1982-06-19,25,71,230.42,3.25,44.97,38.27,12.35,2.88,46.5,60.89,30.22,8.89,3,0,0
"Alex Frolov","ALEX.FROLOV","08-09","L.A","L","R",1982-06-19,26,76,238.52,3.14,47.2,49.82,12,1.09,37.09,75,20.83,4.17,5,0,0
"Alex Frolov","ALEX.FROLOV","09-10","L.A","L","R",1982-06-19,27,80,178.72,2.23,39.74,29.19,11,1.91,57.89,70.92,24.11,4.96,2,0,0
"Alex Frolov","ALEX.FROLOV","10-11","NYR","L","R",1982-06-19,28,42,95.42,2.27,36.18,44.76,14.29,1.9,39.05,67.74,26.88,5.38,2,0,0
"Alex Galchenyuk","ALEX.GALCHENYUK","13-14","MTL","C","L",1994-02-12,19,64,130.3,2.04,34.11,39.31,9.66,0.69,50.34,76.34,19.08,4.58,0,1,100
"Alex Galchenyuk","ALEX.GALCHENYUK","14-15","MTL","C","L",1994-02-12,20,78,173.85,2.23,45.33,45.18,10.15,1.52,43.15,79.27,16.46,4.27,1,0,0
"Alex Galchenyuk","ALEX.GALCHENYUK","15-16","MTL","C","L",1994-02-12,21,79,201.03,2.54,47.29,56.74,12.09,0.93,30.23,79.64,16.29,4.07,2,0,0
"Alex Galchenyuk","ALEX.GALCHENYUK","16-17","MTL","C","L",1994-02-12,22,61,130.58,2.14,50.09,60.33,8.26,0,31.4,82.17,16.28,1.55,1,0,0
"Alex Galchenyuk","ALEX.GALCHENYUK","17-18","MTL","C","L",1994-02-12,23,80,224.17,2.8,57.57,63.32,9.55,0.5,26.63,84.25,14.57,1.18,2,0,0
"Alex Galchenyuk","ALEX.GALCHENYUK","18-19","ARI","C","L",1994-02-12,24,72,206.13,2.86,56.61,58.2,12.7,1.59,27.51,77.33,19.56,3.11,3,0,0
"Alex Galchenyuk","ALEX.GALCHENYUK","19-20","PIT","C","L",1994-02-12,25,45,67.15,1.49,32.43,34.09,6.82,1.14,57.95,80.77,15.38,3.85,0,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","08-09","PIT","D","L",1985-07-30,23,45,176.03,3.91,59.71,60.31,19.08,1.53,19.08,74.87,20.6,4.52,0,1,100
"Alex Goligoski","ALEX.GOLIGOSKI","09-10","PIT","D","L",1985-07-30,24,68,252.93,3.72,59.9,67.55,10.11,2.13,20.21,80.73,15.27,4,2,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","10-11","DAL","D","L",1985-07-30,25,22,95.68,4.35,68.89,79.03,8.06,1.61,11.29,82.73,12.73,4.55,2,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","10-11","PIT","D","L",1985-07-30,25,60,215.5,3.59,56.65,56.21,11.83,1.18,30.77,76.21,19.38,4.41,2,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","11-12","DAL","D","L",1985-07-30,26,67,210.15,3.14,61.32,58.12,12.5,1.88,27.5,75.23,20.09,4.67,3,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","12-13","DAL","D","L",1985-07-30,27,46,132.97,2.89,49.5,36.43,13.18,0.78,49.61,66.12,23.14,10.74,3,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","13-14","DAL","D","L",1985-07-30,28,80,257.4,3.22,54.37,57.01,14.49,2.8,25.7,80.82,14.78,4.4,3,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","14-15","DAL","D","L",1985-07-30,29,80,164.73,2.06,35.7,40.61,8.63,3.55,47.21,75,17.05,7.95,6,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","15-16","DAL","D","L",1985-07-30,30,81,156.87,1.94,38.56,28.73,14.92,1.1,55.25,65.33,32,2.67,2,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","16-17","ARI","D","L",1985-07-30,31,79,171.33,2.17,45.58,40.94,9.94,2.92,46.2,75.14,17.92,6.94,3,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","17-18","ARI","D","L",1985-07-30,32,77,147.77,1.92,41.32,30.41,7.02,2.34,60.23,70.99,16.79,12.21,3,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","18-19","ARI","D","L",1985-07-30,33,75,139.28,1.86,37.01,26.44,9.77,1.72,62.07,67.74,25,7.26,1,0,0
"Alex Goligoski","ALEX.GOLIGOSKI","19-20","ARI","D","L",1985-07-30,34,68,132.78,1.95,37.76,26.32,11.11,1.17,61.4,65.49,27.43,7.08,3,0,0
"Alex Iafallo","ALEX.IAFALLO","18-19","L.A","C","L",1993-12-21,24,78,130.18,1.67,36.46,41.33,10.67,2.67,45.33,75.54,18.71,5.76,3,0,0
"Alex Iafallo","ALEX.IAFALLO","19-20","L.A","L","L",1993-12-21,25,68,170.58,2.51,55.59,73.01,8.59,0,18.4,90.05,8.9,1.05,0,0,0
"Alex Kerfoot","ALEX.KERFOOT","17-18","COL","C","L",1994-08-11,23,78,189.77,2.43,41.48,44.6,9.86,3.76,41.78,73.18,20.11,6.7,0,0,0
"Alex Kerfoot","ALEX.KERFOOT","18-19","COL","C","L",1994-08-11,24,78,153.48,1.97,35.82,33.51,8.51,3.19,54.79,70.21,21.28,8.51,5,0,0
"Alex Kerfoot","ALEX.KERFOOT","19-20","TOR","C","L",1994-08-11,25,62,82.55,1.33,29.27,16.67,7.41,2.78,73.15,72.88,20.34,6.78,2,0,0
"Alex Killorn","ALEX.KILLORN","12-13","T.B","C","L",1989-09-14,23,38,70.5,1.86,37.05,35,7.5,5,52.5,65,21.67,13.33,1,0,0
"Alex Killorn","ALEX.KILLORN","13-14","T.B","C","L",1989-09-14,24,82,154.63,1.89,36.19,29.19,5.95,2.7,62.16,74.55,17.27,8.18,2,0,0
"Alex Killorn","ALEX.KILLORN","14-15","T.B","C","L",1989-09-14,25,70,143.63,2.05,36.72,47.14,15.71,2.86,34.29,73.57,22.14,4.29,0,0,0
"Alex Killorn","ALEX.KILLORN","15-16","T.B","C","L",1989-09-14,26,80,183.5,2.29,40.92,43.37,10.2,2.04,44.39,78.45,17.13,4.42,2,0,0
"Alex Killorn","ALEX.KILLORN","16-17","T.B","C","L",1989-09-14,27,81,185.02,2.28,44.67,46.46,12.63,2.02,38.89,76.63,19.02,4.35,3,0,0
"Alex Killorn","ALEX.KILLORN","17-18","T.B","C","L",1989-09-14,28,79,226.05,2.86,54.44,58.33,10.78,2.45,28.43,81.54,14.62,3.85,2,0,0
"Alex Killorn","ALEX.KILLORN","18-19","T.B","C","L",1989-09-14,29,81,111,1.37,28.74,37.16,7.43,2.03,53.38,74.75,18.18,7.07,1,0,0
"Alex Killorn","ALEX.KILLORN","19-20","T.B","C","L",1989-09-14,30,66,172.28,2.61,53.52,60.24,7.83,0,31.93,88.83,9.5,1.68,2,0,0
"Alex Kovalev","ALEX.KOVALEV","07-08","MTL","R","L",1973-02-24,34,82,310.1,3.78,55.82,41,21.46,2.3,35.25,63.96,31.49,4.55,1,1,50
"Alex Kovalev","ALEX.KOVALEV","08-09","MTL","R","L",1973-02-24,35,77,294.07,3.82,55.93,57.03,8.75,1.52,32.7,76.21,19.29,4.5,3,0,0
"Alex Kovalev","ALEX.KOVALEV","09-10","OTT","R","L",1973-02-24,36,75,229.27,3.06,53.7,53.14,10.29,2.29,34.29,80,15.91,4.09,0,0,0
"Alex Kovalev","ALEX.KOVALEV","10-11","OTT","R","L",1973-02-24,37,54,120.22,2.23,41.77,33.33,11.9,1.59,53.17,64.49,27.1,8.41,3,0,0
"Alex Kovalev","ALEX.KOVALEV","10-11","PIT","R","L",1973-02-24,37,20,70.9,3.55,63.9,74,10,4,12,84.06,10.14,5.8,1,0,0
"Alex Nylander","ALEX.NYLANDER","19-20","CHI","L","R",1998-03-02,21,64,73.52,1.15,22.98,30.53,8.42,0,61.05,75.76,18.18,6.06,1,0,0
"Alex Ovechkin","ALEX.OVECHKIN","07-08","WSH","L","R",1985-09-17,21,82,427.48,5.21,83.29,50.98,28.43,1.96,18.63,65.52,30.34,4.14,2,0,0
"Alex Ovechkin","ALEX.OVECHKIN","08-09","WSH","L","R",1985-09-17,22,79,403.58,5.11,88.25,76.06,11.17,2.13,10.64,78.75,17.09,4.16,2,1,33.33
"Alex Ovechkin","ALEX.OVECHKIN","09-10","WSH","L","R",1985-09-17,23,71,337.55,4.75,85.6,75.62,11.88,1.25,11.25,78.86,17.07,4.07,4,0,0
"Alex Ovechkin","ALEX.OVECHKIN","10-11","WSH","L","R",1985-09-17,24,76,323.23,4.25,82.86,73.15,16.78,0.67,9.4,81.58,16.08,2.34,2,0,0
"Alex Ovechkin","ALEX.OVECHKIN","11-12","WSH","L","R",1985-09-17,25,74,267.55,3.62,73.35,77.27,9.74,1.3,11.69,80,17,3,3,0,0
"Alex Ovechkin","ALEX.OVECHKIN","12-13","WSH","L","R",1985-09-17,26,48,206.62,4.3,84.31,78.72,11.7,0,9.57,83.33,14.76,1.9,1,0,0
"Alex Ovechkin","ALEX.OVECHKIN","13-14","WSH","L","R",1985-09-17,27,77,374.9,4.87,93.1,73.21,16.07,0.6,10.12,77.56,16.22,6.22,7,0,0
"Alex Ovechkin","ALEX.OVECHKIN","14-15","WSH","L","R",1985-09-17,28,79,293.73,3.72,82.71,77.42,11.61,0,10.97,85.05,12.77,2.18,4,1,20
"Alex Ovechkin","ALEX.OVECHKIN","15-16","WSH","L","R",1985-09-17,29,77,325.37,4.23,89.55,83.03,10.91,0,6.06,78.3,15.38,6.32,12,0,0
"Alex Ovechkin","ALEX.OVECHKIN","16-17","WSH","L","R",1985-09-17,30,80,294.95,3.69,75.24,78.09,5.62,2.25,14.04,84.69,7.49,7.82,8,0,0
"Alex Ovechkin","ALEX.OVECHKIN","17-18","WSH","L","R",1985-09-17,31,79,331.93,4.2,87.1,78.71,13.55,0,7.74,80.99,15.2,3.8,11,0,0
"Alex Ovechkin","ALEX.OVECHKIN","18-19","WSH","L","R",1985-09-17,32,80,350.13,4.38,90.35,80.14,10.27,0,9.59,84.59,13.17,2.24,6,0,0
"Alex Ovechkin","ALEX.OVECHKIN","19-20","WSH","L","R",1985-09-17,33,67,311.12,4.64,90.27,78.51,9.92,0.83,10.74,83.97,9.94,6.09,13,0,0
