"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","TOI/GP","TOI%","OZS/60","NZS/60","DZS/60","OTF/60","OZF/60","NZF/60","DZF/60","Ice_F/60","Ice_A/60"
"Aaron Johnson","AARON.JOHNSON","08-09","CHI","D","L",1983-04-30,25,38,448.45,11.8,26.7,8.16,14.58,5.89,52.71,15.65,21.54,15.12,4.95,2.01
"Aaron Johnson","AARON.JOHNSON","09-10","CGY","D","L",1983-04-30,26,22,251.78,11.44,25.28,8.1,12.15,5.96,56.48,16.44,19.78,14.06,4.77,2.62
"Aaron Johnson","AARON.JOHNSON","09-10","EDM","D","L",1983-04-30,26,19,286.3,15.07,32.97,3.77,10.27,7.33,52.18,11.11,19.49,19.07,4.82,4.19
"Aaron Johnson","AARON.JOHNSON","11-12","CBJ","D","L",1983-04-30,28,56,773.4,13.81,29.41,6.98,13.5,7.68,49.42,13.96,19.94,17.69,5.82,2.48
"Aaron Johnson","AARON.JOHNSON","12-13","BOS","D","L",1983-04-30,29,10,133.28,13.33,27.61,6.75,13.51,4.05,56.27,19.81,18.01,13.06,4.05,3.6
"Aaron MacKenzie","AARON.MACKENZIE","08-09","COL","D","L",1981-03-07,27,5,64.25,12.85,26.55,10.27,8.4,6.54,68.17,13.07,11.21,12.14,4.67,1.87
"Aaron Miller","AARON.MILLER","07-08","VAN","D","R",1971-08-11,36,57,802.02,14.07,32.34,5.24,12.12,8.08,53.71,10.7,18.48,16.01,3.22,3.29
"Aaron Ness","AARON.NESS","11-12","NYI","D","L",1990-05-18,21,9,143.98,16,31.8,10.42,12.09,6.67,44.17,14.59,18.34,13.75,2.08,3.75
"Aaron Ness","AARON.NESS","13-14","NYI","D","L",1990-05-18,23,20,264.7,13.23,27.05,9.29,9.07,6.12,58.71,18.59,16.09,17,7.25,5.21
"Aaron Ness","AARON.NESS","15-16","WSH","D","L",1990-05-18,25,8,97.35,12.17,25.58,6.78,9.24,1.85,65.33,15.41,15.41,7.4,3.7,1.85
"Aaron Ness","AARON.NESS","17-18","WSH","D","L",1990-05-18,27,8,94.15,11.77,24.62,7.65,12.11,5.74,65.64,12.75,22.94,18.48,7.01,3.19
"Aaron Ness","AARON.NESS","19-20","ARI","D","L",1990-05-18,29,24,289.15,12.05,25.03,12.66,11,5.81,57.06,21.17,18.05,14.53,5.4,4.77
"Aaron Palushaj","AARON.PALUSHAJ","11-12","MTL","R","R",1989-09-07,22,38,282.68,7.44,16.21,5.31,11.46,6.79,57.1,13.37,20.16,14.22,4.25,4.25
"Aaron Palushaj","AARON.PALUSHAJ","12-13","COL","R","R",1989-09-07,23,25,261.62,10.46,21.36,10.32,13.99,9.63,54.58,18.58,19.49,20.41,3.9,4.82
"Aaron Rome","AARON.ROME","07-08","CBJ","D","L",1983-09-27,23,17,251.48,14.79,33.6,5.49,12.65,7.16,52.25,10.26,20.04,15.27,5.25,3.1
"Aaron Rome","AARON.ROME","08-09","CBJ","D","L",1983-09-27,24,8,109.9,13.74,27.88,10.92,13.65,1.64,59.51,23.48,17.47,8.19,3.82,4.37
"Aaron Rome","AARON.ROME","09-10","VAN","D","L",1983-09-27,25,49,656.8,13.4,29.17,6.58,12.7,8.68,48.42,12.97,18.91,16.9,2.83,2.65
"Aaron Rome","AARON.ROME","10-11","VAN","D","L",1983-09-27,26,56,827.18,14.77,31.44,7.25,14,9.28,48.67,13.71,21.25,17.19,3.48,3.26
"Aaron Rome","AARON.ROME","11-12","VAN","D","L",1983-09-27,27,43,581.82,13.53,28.39,6.81,10.11,7.84,51.56,12.79,16.81,17.12,4.74,4.02
"Aaron Rome","AARON.ROME","12-13","DAL","D","L",1983-09-27,28,27,361.1,13.37,28.78,9.3,16.12,12.13,49.52,15.45,22.76,22.1,5.82,5.15
"Aaron Rome","AARON.ROME","13-14","DAL","D","L",1983-09-27,29,25,297.17,11.89,25.05,11.71,12.32,7.87,49.87,21.81,19.38,19.58,5.45,4.04
"Aaron Volpatti","AARON.VOLPATTI","10-11","VAN","L","L",1985-05-30,25,15,97.28,6.49,14.03,3.7,14.8,3.7,69.7,6.78,19.12,11.1,5.55,3.08
"Aaron Volpatti","AARON.VOLPATTI","11-12","VAN","L","L",1985-05-30,26,23,202.92,8.82,19.32,3.25,13.9,8.87,63.87,5.03,19.22,18.33,6.8,3.55
"Aaron Volpatti","AARON.VOLPATTI","12-13","VAN","L","L",1985-05-30,27,16,114.2,7.14,16.12,5.25,15.24,15.24,58.32,11.03,21.02,21.54,3.68,4.73
"Aaron Volpatti","AARON.VOLPATTI","12-13","WSH","L","L",1985-05-30,27,17,156.35,9.2,18.89,10.36,18.04,6.52,41.06,14.58,22.26,15.35,5.37,3.45
"Aaron Volpatti","AARON.VOLPATTI","13-14","WSH","L","L",1985-05-30,28,41,299.48,7.3,15.4,11.02,18.63,6.81,44.28,16.43,23.24,14.43,5.41,4.61
"Aaron Voros","AARON.VOROS","07-08","MIN","L","L",1981-07-02,26,55,422.43,7.68,16.93,10.23,19.17,9.52,62.21,13.92,25.14,19.74,5.11,1.56
"Aaron Voros","AARON.VOROS","08-09","NYR","L","L",1981-07-02,27,54,511.6,9.47,21.06,7.62,12.08,5.28,58.17,16.07,21.46,10.44,2.35,4.34
"Aaron Voros","AARON.VOROS","09-10","NYR","L","L",1981-07-02,28,41,249.15,6.08,13.27,7.71,18.06,5.54,60.93,12.04,24.08,12.28,3.37,5.3
"Aaron Voros","AARON.VOROS","10-11","ANA","L","L",1981-07-02,29,12,66.32,5.53,12.25,19,16.28,7.24,61.52,23.52,24.43,13.57,4.52,4.52
"Aaron Ward","AARON.WARD","07-08","BOS","D","R",1973-01-17,34,64,997.92,15.59,34.26,6.31,13.35,8.18,41.85,13.71,21.22,17.62,4.33,3.19
"Aaron Ward","AARON.WARD","08-09","BOS","D","R",1973-01-17,35,64,998.48,15.6,33.82,7.03,12.08,8.95,42.12,15.14,19.83,18.63,2.88,3.31
"Aaron Ward","AARON.WARD","09-10","ANA","D","R",1973-01-17,36,17,212.88,12.52,26.63,5.36,14.09,7.05,49.61,11.27,21.14,11.56,2.54,3.95
"Aaron Ward","AARON.WARD","09-10","CAR","D","R",1973-01-17,36,59,880.27,14.92,33.2,7.23,13.29,8.25,49.08,15.54,19.29,15.75,3.27,3.89
"Adam Boqvist","ADAM.BOQVIST","19-20","CHI","D","R",2000-08-15,19,41,549.68,13.41,28,7.31,11.02,5.46,50.98,20.63,17.25,14.74,3.6,4.15
"Adam Brooks","ADAM.BROOKS","19-20","TOR","C","L",1996-05-06,23,7,51.6,7.37,14.68,10.47,13.95,8.14,53.49,16.28,15.12,17.44,6.98,5.81
"Adam Burish","ADAM.BURISH","07-08","CHI","R","R",1983-01-06,24,80,678.43,8.48,19.64,9.73,16.98,6.81,54.21,14.33,21.23,12.65,3.27,4.07
"Adam Burish","ADAM.BURISH","08-09","CHI","R","R",1983-01-06,25,66,474.05,7.18,16.08,12.4,12.28,7.72,57.21,18.73,18.1,14.56,3.8,3.42
"Adam Burish","ADAM.BURISH","09-10","CHI","R","R",1983-01-06,26,13,112.07,8.62,18.49,10.71,11.24,8.57,55.68,19.27,17.13,17.13,4.82,3.21
"Adam Burish","ADAM.BURISH","10-11","DAL","R","R",1983-01-06,27,63,747.53,11.87,25.75,9.23,15.57,19.75,42.54,14.21,21.11,30.58,3.93,3.05
"Adam Burish","ADAM.BURISH","11-12","DAL","R","R",1983-01-06,28,65,688.6,10.59,22.35,9.32,14.03,11.94,47.05,16.03,19.43,21.43,4.44,3.22
"Adam Burish","ADAM.BURISH","12-13","S.J","R","R",1983-01-06,29,46,418.13,9.09,19,8.75,12.91,13.2,61.85,14.78,18.94,22.67,4.16,5.31
"Adam Burish","ADAM.BURISH","13-14","S.J","R","R",1983-01-06,30,15,124.8,8.32,17.25,11.06,14.42,10.58,58.65,18.27,21.15,23.08,9.13,1.92
"Adam Burish","ADAM.BURISH","14-15","S.J","R","R",1983-01-06,31,20,190.03,9.5,19.49,7.26,14.21,14.52,59.67,11.37,18.94,24.63,5.37,4.74
"Adam Clendening","ADAM.CLENDENING","14-15","VAN","D","R",1992-10-26,21,17,255.53,15.03,31.09,8.69,11.98,6.1,54.48,17.14,16.91,14.56,5.64,2.82
"Adam Clendening","ADAM.CLENDENING","15-16","EDM","D","R",1992-10-26,22,20,285.2,14.26,29.88,6.31,8.63,6.31,57.64,16.41,14.1,15.78,5.47,4.42
"Adam Clendening","ADAM.CLENDENING","15-16","PIT","D","R",1992-10-26,22,9,111.85,12.43,27.15,11.27,16.09,5.9,48.28,22.53,24.68,13.95,3.22,6.97
"Adam Clendening","ADAM.CLENDENING","16-17","NYR","D","R",1992-10-26,23,31,437.03,14.1,28.17,15.51,11.81,4.53,49.42,25.81,18.67,12.36,5.49,5.22
"Adam Clendening","ADAM.CLENDENING","17-18","ARI","D","R",1992-10-26,24,5,76.33,15.27,30.44,5.5,12.58,5.5,55.81,15.72,22.01,18.87,7.86,3.93
"Adam Cracknell","ADAM.CRACKNELL","10-11","STL","R","R",1985-07-15,25,24,206.47,8.6,17.55,10.75,13.95,5.52,62.77,18.89,19.47,12.79,3.2,4.07
"Adam Cracknell","ADAM.CRACKNELL","12-13","STL","R","R",1985-07-15,27,20,170.95,8.55,17.62,8.77,12.28,6.67,65.63,12.64,16.15,14.39,5.26,2.46
"Adam Cracknell","ADAM.CRACKNELL","13-14","STL","R","R",1985-07-15,28,19,150.85,7.94,17.03,9.15,13.92,3.98,58.07,13.52,20.68,11.14,4.38,3.98
"Adam Cracknell","ADAM.CRACKNELL","14-15","CBJ","R","R",1985-07-15,29,17,157.47,9.26,19.65,9.53,16.38,8.38,49.15,16.38,22.48,17.91,4.57,3.81
"Adam Cracknell","ADAM.CRACKNELL","15-16","EDM","R","R",1985-07-15,30,8,82.98,10.37,21.54,5.78,7.95,13.02,48.45,15.18,10.85,25.31,7.95,5.06
"Adam Cracknell","ADAM.CRACKNELL","15-16","VAN","R","R",1985-07-15,30,44,503.5,11.44,23.82,8.46,11.8,9.41,51.12,14.42,18.23,17.4,3.69,5.48
"Adam Cracknell","ADAM.CRACKNELL","16-17","DAL","R","R",1985-07-15,31,69,676.03,9.8,20.22,10.12,14.38,6.57,57.07,15.98,19.79,15.89,6.57,5.33
"Adam Erne","ADAM.ERNE","16-17","T.B","L","L",1995-04-20,21,26,278.82,10.72,22.13,12.7,18.29,8.82,47.13,17.86,24.96,16.79,5.16,4.95
"Adam Erne","ADAM.ERNE","17-18","T.B","L","L",1995-04-20,22,23,228.2,9.92,20.57,13.94,17.88,6.31,48.38,19.72,23.14,16.3,6.05,3.16
"Adam Erne","ADAM.ERNE","18-19","T.B","L","L",1995-04-20,23,65,631.27,9.71,20.28,8.08,17.01,9.5,49.33,13.5,22.34,17.87,5.61,5.23
"Adam Erne","ADAM.ERNE","19-20","DET","L","L",1995-04-20,24,56,599.22,10.7,22.44,8.11,18.02,9.71,44.96,12.82,22.03,18.22,5.61,4.81
"Adam Foote","ADAM.FOOTE","07-08","CBJ","D","R",1971-07-10,36,63,1096.78,17.41,40.09,5.85,15.97,8.97,46.88,13.95,24.18,18.71,3.12,4.38
"Adam Foote","ADAM.FOOTE","07-08","COL","D","R",1971-07-10,36,12,185.88,15.49,34.13,7.1,14.53,7.42,53.26,12.59,20.01,17.11,4.2,2.58
"Adam Foote","ADAM.FOOTE","08-09","COL","D","R",1971-07-10,37,42,632.48,15.06,33.48,6.36,16.7,8.63,49.14,11.95,22.86,18.88,5.41,3.6
"Adam Foote","ADAM.FOOTE","09-10","COL","D","R",1971-07-10,38,67,1058,15.79,34.02,7.88,14.63,8.85,47.41,15.48,22.23,16.39,2.89,3.74
"Adam Foote","ADAM.FOOTE","10-11","COL","D","R",1971-07-10,39,47,679.37,14.45,31.02,6.8,15.72,10.69,47.6,13.16,21.11,18.99,3.36,4.59
"Adam Fox","ADAM.FOX","19-20","NYR","D","R",1998-02-17,21,70,1118.08,15.97,33.82,7.19,14.6,8.16,45.02,17.17,20.66,14.54,3.6,5.21
"Adam Gaudette","ADAM.GAUDETTE","17-18","VAN","C","R",1996-10-03,20,5,59.87,11.97,22.67,9.02,11.02,12.03,53.12,16.03,14.03,26.06,8.02,2
"Adam Gaudette","ADAM.GAUDETTE","18-19","VAN","C","R",1996-10-03,21,56,530.88,9.48,19.36,12.32,13.56,4.63,57.98,16.73,18.08,11.53,5.65,4.29
"Adam Gaudette","ADAM.GAUDETTE","19-20","VAN","C","R",1996-10-03,22,59,624.35,10.58,22.16,13.36,14.7,6.15,56.51,16.91,18.74,12.88,5.19,4.04
"Adam Hall","ADAM.HALL","07-08","PIT","R","R",1980-08-14,27,46,374.33,8.14,18.7,9.3,15.55,13.94,49.21,12.66,20.2,21.16,3.21,3.37
"Adam Hall","ADAM.HALL","08-09","T.B","R","R",1980-08-14,28,74,624.22,8.44,19.17,7.21,14.9,13.84,52.48,12.01,21.24,22.88,4.13,3.56
"Adam Hall","ADAM.HALL","10-11","T.B","R","R",1980-08-14,30,82,938.05,11.44,24.99,7.61,22.58,10.68,48.42,13.43,28.72,18.68,3.84,2.69
"Adam Hall","ADAM.HALL","11-12","T.B","R","R",1980-08-14,31,57,498.57,8.75,18.46,6.38,18.77,13.84,50.3,11.07,25.51,24.31,5.05,4.45
"Adam Hall","ADAM.HALL","12-13","CAR","R","R",1980-08-14,32,6,56.57,9.43,18.59,4.24,13.79,10.61,60.46,8.49,15.91,21.21,6.36,5.3
"Adam Hall","ADAM.HALL","12-13","PHI","R","R",1980-08-14,32,11,91.22,8.29,17.59,6.58,19.07,16.44,45.38,7.89,24.99,30.91,9.87,2.63
"Adam Hall","ADAM.HALL","12-13","T.B","R","R",1980-08-14,32,20,160.3,8.02,16.95,2.25,20.59,23.96,44.17,4.12,26.2,37.43,5.99,4.49
"Adam Hall","ADAM.HALL","13-14","PHI","R","R",1980-08-14,33,80,536.45,6.71,14.72,7.16,13.2,18.34,57.6,10.29,18.23,26.51,4.47,4.36
"Adam Henrique","ADAM.HENRIQUE","11-12","N.J","C","L",1990-02-06,21,74,1049.85,14.19,29.42,7.66,12.63,6.74,48.18,13.32,20.52,15.09,3.71,3.09
"Adam Henrique","ADAM.HENRIQUE","12-13","N.J","C","L",1990-02-06,22,42,543.05,12.93,27.4,9.72,14.58,7.51,45.74,16.57,23.31,18.34,7.18,3.87
"Adam Henrique","ADAM.HENRIQUE","13-14","N.J","C","L",1990-02-06,23,77,995.07,12.92,26.98,10.31,14.59,7.9,46.55,17.12,22.19,15.92,3.98,4.76
"Adam Henrique","ADAM.HENRIQUE","14-15","N.J","C","L",1990-02-06,24,75,991.92,13.23,27.27,9.68,14.4,9.62,45.61,15.97,19.96,18.63,3.99,3.87
"Adam Henrique","ADAM.HENRIQUE","15-16","N.J","C","L",1990-02-06,25,80,1060.9,13.26,28.07,11.03,13.86,8.54,44.17,18.55,19.62,17.98,4.19,4.07
"Adam Henrique","ADAM.HENRIQUE","16-17","N.J","C","L",1990-02-06,26,82,1025.97,12.51,26.1,9.18,13.16,9.94,46.08,18.95,20.18,20.35,4.5,4.62
"Adam Henrique","ADAM.HENRIQUE","17-18","ANA","C","L",1990-02-06,27,57,745.2,13.07,26.75,11.19,13.37,9.42,45.09,16.26,18.28,17.63,4.99,4.67
"Adam Henrique","ADAM.HENRIQUE","17-18","N.J","C","L",1990-02-06,27,24,281.7,11.74,25.13,8.52,12.57,10.65,43.24,16.19,20.23,22.58,6.39,3.19
"Adam Henrique","ADAM.HENRIQUE","18-19","ANA","C","L",1990-02-06,28,82,1007.67,12.29,25.35,13.04,11.97,8.81,45.49,19.05,17.03,18.34,5.06,5.36
"Adam Henrique","ADAM.HENRIQUE","19-20","ANA","C","L",1990-02-06,29,71,919.83,12.96,26.66,12.07,14.35,12,44.49,19.5,19.18,19.89,4.44,5.74
"Adam Larsson","ADAM.LARSSON","11-12","N.J","D","R",1992-11-12,18,65,1151.4,17.71,37.09,5.42,11.15,5.89,44.87,14.54,17.93,13.34,3.7,3.34
"Adam Larsson","ADAM.LARSSON","12-13","N.J","D","R",1992-11-12,19,37,593.47,16.04,34.04,6.27,12.64,6.57,49.03,14.46,21.64,14.96,4.75,4.25
"Adam Larsson","ADAM.LARSSON","13-14","N.J","D","R",1992-11-12,20,26,408.23,15.7,32.96,8.08,10.14,6.47,54.23,19.84,15.87,13.82,5.14,5.29
"Adam Larsson","ADAM.LARSSON","14-15","N.J","D","R",1992-11-12,21,64,1064.08,16.63,34.19,5.75,13.31,9.81,46.91,12.41,19.62,19.57,4.4,3.44
"Adam Larsson","ADAM.LARSSON","15-16","N.J","D","R",1992-11-12,22,82,1468.85,17.91,37.92,5.19,14.38,12.62,41.18,12.54,21.24,26.96,5.92,4.17
"Adam Larsson","ADAM.LARSSON","16-17","EDM","D","R",1992-11-12,23,79,1402.4,17.75,36.4,6.76,13.26,9.11,46.25,18.18,21.31,19.59,5.48,5.6
"Adam Larsson","ADAM.LARSSON","17-18","EDM","D","R",1992-11-12,24,63,1189.67,18.88,38.24,7.01,15.13,8.93,41.31,17.8,22.39,20.68,4.89,5.5
"Adam Larsson","ADAM.LARSSON","18-19","EDM","D","R",1992-11-12,25,82,1549.2,18.89,38.39,6.08,15.07,10.77,43.34,17.93,22.35,20.64,4.53,5.46
"Adam Larsson","ADAM.LARSSON","19-20","EDM","D","R",1992-11-12,26,49,862.57,17.6,35.63,7.1,12.52,9.25,41.39,14.75,18.43,19.2,3.9,4.45
"Adam Lowry","ADAM.LOWRY","14-15","WPG","L","L",1993-03-29,21,80,990.43,12.38,26.64,10.72,15.63,7.39,50.89,18.72,22.6,15.81,4.18,6.12
"Adam Lowry","ADAM.LOWRY","15-16","WPG","L","L",1993-03-29,22,74,854.87,11.55,24.58,10.04,16.99,10.53,45.83,16.49,22.04,18.88,3.65,4.28
"Adam Lowry","ADAM.LOWRY","16-17","WPG","L","L",1993-03-29,23,82,965.33,11.77,24.79,8.33,17.09,12.18,51.34,14.61,22.5,22.31,4.91,4.48
"Adam Lowry","ADAM.LOWRY","17-18","WPG","L","L",1993-03-29,24,45,534.17,11.87,25.14,9.44,18.76,12.8,41.22,15.95,24.6,22.46,5.17,5.05
"Adam Lowry","ADAM.LOWRY","18-19","WPG","L","L",1993-03-29,25,78,940.97,12.06,24.99,8.1,19.58,10.71,47.44,14.98,24.55,21.04,4.85,5.1
"Adam Lowry","ADAM.LOWRY","19-20","WPG","L","L",1993-03-29,26,49,601.05,12.27,24.69,7.29,14.97,14.37,45.72,14.97,19.87,24.56,5.49,5.39
"Adam Mair","ADAM.MAIR","07-08","BUF","C","R",1979-02-15,28,71,587.18,8.27,18.76,10.32,17.58,6.74,45.68,15.23,23.71,14.1,3.27,3.37
"Adam Mair","ADAM.MAIR","08-09","BUF","C","R",1979-02-15,29,75,754.23,10.06,22.52,11.14,14.64,8.51,50.75,16.47,19.49,14.8,2.86,4.22
"Adam Mair","ADAM.MAIR","09-10","BUF","C","R",1979-02-15,30,69,615.4,8.92,19.24,10.24,15.31,10.24,52.06,15.99,21.25,15.99,3.02,2.92
"Adam Mair","ADAM.MAIR","10-11","N.J","C","R",1979-02-15,31,65,556.22,8.56,17.66,7.77,14.13,6.47,58.9,13.05,19.31,12.41,3.88,3.45
"Adam McQuaid","ADAM.MCQUAID","09-10","BOS","D","R",1986-10-12,22,19,191.28,10.07,21,8.47,11.29,5.33,66.19,16.31,16,12.86,3.76,2.51
"Adam McQuaid","ADAM.MCQUAID","10-11","BOS","D","R",1986-10-12,23,67,886.55,13.23,27.39,8.12,13.94,9.54,48.86,16.72,20.84,18.81,3.38,3.45
"Adam McQuaid","ADAM.MCQUAID","11-12","BOS","D","R",1986-10-12,24,72,980.33,13.62,28.2,8.08,14.38,7.96,47.62,16.95,22.03,17.44,4.59,3.92
"Adam McQuaid","ADAM.MCQUAID","12-13","BOS","D","R",1986-10-12,25,32,432.97,13.53,28.23,9.28,16.35,6.24,49.89,18.99,23.14,16.21,4.99,3.6
"Adam McQuaid","ADAM.MCQUAID","13-14","BOS","D","R",1986-10-12,26,30,418.27,13.94,28.97,9.75,14.2,10.47,47.05,20.94,22.38,21.37,5.02,4.02
"Adam McQuaid","ADAM.MCQUAID","14-15","BOS","D","R",1986-10-12,27,63,1009.77,16.03,32.76,9.27,15.27,8.97,47.89,19.91,22.58,20.08,5.59,5.7
"Adam McQuaid","ADAM.MCQUAID","15-16","BOS","D","R",1986-10-12,28,64,968.32,15.13,31.39,11.22,15.74,10.72,49.51,23.05,23.17,22.86,5.95,5.2
"Adam McQuaid","ADAM.MCQUAID","16-17","BOS","D","R",1986-10-12,29,77,1183.03,15.36,32.19,10.04,16.38,8.77,49.6,22.97,24.95,20.34,5.58,5.88
"Adam McQuaid","ADAM.MCQUAID","17-18","BOS","D","R",1986-10-12,30,38,507.75,13.36,27.65,12.76,14.65,6.14,51.52,23.99,22.33,14.06,5.2,6.97
"Adam McQuaid","ADAM.MCQUAID","18-19","CBJ","D","R",1986-10-12,31,14,152.67,10.9,21.25,12.97,15.72,10.61,51.09,20.44,18.86,19.26,5.5,6.29
"Adam McQuaid","ADAM.MCQUAID","18-19","NYR","D","R",1986-10-12,31,36,532.77,14.8,30.65,6.08,17.91,9.46,52.03,13.4,25.9,18.81,5.07,4.39
"Adam Pardy","ADAM.PARDY","08-09","CGY","D","L",1984-03-29,24,59,797.4,13.52,30.16,8.5,12.79,7.52,54.18,17.61,19.94,12.87,2.18,3.84
"Adam Pardy","ADAM.PARDY","09-10","CGY","D","L",1984-03-29,25,57,809.45,14.2,30.41,5.78,13.34,6.37,55,16.68,20.68,13.12,3.48,3.78
"Adam Pardy","ADAM.PARDY","10-11","CGY","D","L",1984-03-29,26,30,407.63,13.59,28.68,9.57,14.42,4.86,51.96,18.1,19.72,12.51,4.42,3.83
"Adam Pardy","ADAM.PARDY","11-12","DAL","D","L",1984-03-29,27,36,548.33,15.23,31.95,7.44,14.55,8.64,43.66,14.88,19.59,14.12,2.95,4.27
"Adam Pardy","ADAM.PARDY","12-13","BUF","D","L",1984-03-29,28,17,253.25,14.9,30.92,4.26,10.42,6.4,52.36,13.98,17.3,16.35,4.26,4.74
"Adam Pardy","ADAM.PARDY","13-14","WPG","D","L",1984-03-29,29,60,797.05,13.28,28.07,7.53,12.04,6.17,48.78,17.61,19.35,12.27,3.61,5.27
"Adam Pardy","ADAM.PARDY","14-15","WPG","D","L",1984-03-29,30,55,674.57,12.26,26.46,9.78,12.9,7.03,49.54,19.21,19.12,14.85,4.54,5.87
"Adam Pardy","ADAM.PARDY","15-16","EDM","D","L",1984-03-29,31,9,155.95,17.33,35.55,8.85,10,10,48.48,20.39,15.39,17.31,3.08,2.69
"Adam Pardy","ADAM.PARDY","15-16","WPG","D","L",1984-03-29,31,14,149.83,10.7,23.17,10.41,15.22,5.21,49.26,18.82,21.22,12.81,3.2,7.61
"Adam Pelech","ADAM.PELECH","15-16","NYI","D","L",1994-08-16,21,9,129.58,14.4,31.02,4.63,8.8,6.95,49.08,13.89,18.06,18.06,3.7,2.78
"Adam Pelech","ADAM.PELECH","16-17","NYI","D","L",1994-08-16,22,44,686.42,15.6,31.55,4.89,10.49,5.59,47.73,17.74,19.41,16.7,4.63,4.46
"Adam Pelech","ADAM.PELECH","17-18","NYI","D","L",1994-08-16,23,78,1260.2,16.16,33,5.05,12.81,9.33,45.71,13.57,20.9,20.66,4.48,3.62
"Adam Pelech","ADAM.PELECH","18-19","NYI","D","L",1994-08-16,24,78,1270.05,16.28,32.92,7.32,11.81,9.35,48.9,16.06,17.9,18.71,5.48,4.2
"Adam Pelech","ADAM.PELECH","19-20","NYI","D","L",1994-08-16,25,38,661.3,17.4,35.24,5.26,11.43,11.07,46.27,12.07,17.24,23.14,5.72,4.17
"Adrian Aucoin","ADRIAN.AUCOIN","07-08","CGY","D","R",1973-07-03,34,76,1071.9,14.1,32.2,10.08,13.32,7.11,46.57,18.19,18.81,12.71,2.46,3.86
"Adrian Aucoin","ADRIAN.AUCOIN","08-09","CGY","D","R",1973-07-03,35,80,1137.05,14.21,32.31,9.5,17.2,8.55,47.33,17.68,23.9,15.72,2.64,3.75
"Adrian Aucoin","ADRIAN.AUCOIN","09-10","ARI","D","R",1973-07-03,36,82,1285.57,15.68,34.28,8.21,13.21,8.31,50.41,15.08,18.72,14.84,3.22,3.83
"Adrian Aucoin","ADRIAN.AUCOIN","10-11","ARI","D","R",1973-07-03,37,75,1275.13,17,36.15,7.81,14.59,10.59,46.77,15.39,21.5,17.97,3.29,3.39
"Adrian Aucoin","ADRIAN.AUCOIN","11-12","ARI","D","R",1973-07-03,38,64,1076.45,16.82,34.7,6.8,13.38,6.86,44.98,14.88,18.73,15.22,3.9,3.29
"Adrian Aucoin","ADRIAN.AUCOIN","12-13","CBJ","D","R",1973-07-03,39,36,516.28,14.34,29.88,9.99,10.34,8.72,43.46,18.01,17.78,16.97,4.53,3.25
